	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	Sp_clue	Sp_jed351	N_SYL	Freq	Word_Position	Lengths	Prev_Freq	Prev_N_SYL	Pre_Punct	Post_Punct	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
401	2431	181	不	d	ADV	d	ADV	RB	7	1	3	1105	205.06666666666663	249.08993467331345	2.9459891319274902	9.328165054321287	1	4915.0	0.9090909090909092	11	169.0	1	False	False	139.73333333333332	65.33333333333333	126.9926332071624	156.9673709901378
402	2432	181	出来。	vd	VERB	v	VERB	VV	8	6	2	619	107.86666666666666	110.92271583805046	3.890131890773773	34.97294998168945	2	688.0	1.0	11	4915.0	1	False	True	95.0	12.866666666666667	85.64811731731177	48.14265837649138
403	2433	182	我	r	PRON	r	PRON	PRP	7	7	1	79	25.53333333333333	72.19682972417988	6.05922269821167	10.525071144104004	1	5517.999999999999	0.0625	16	-1.0	-1	False	False	25.53333333333333	0.0	72.19682972417988	0.0
404	2434	182	画	v	VERB	n	VERB	VV	6	3	2	134	138.0	151.45604422846034	13.71984577178955	26.62459754943848	1	169.0	0.125	16	5517.999999999999	1	False	False	115.13333333333334	14.933333333333334	123.26279063673498	38.63584978862104
405	2435	182	猴面包树	n	NOUN	n	NOUN		5	1	3	597	591.8666666666667	297.28905499904	30.823559284210205	65.60934829711914	4	0.0	0.1875	16	169.0	1	False	False	273.8	180.26666666666668	126.11328240911024	129.74511765594713
406	2436	182	的	u	PART	uj	PART		4	2	3	13	53.06666666666667	75.50935188585731	3.87100887298584	11.242095947265623	1	77946.0	0.25	16	0.0	4	False	False	53.06666666666667	0.0	75.50935188585731	0.0
407	2437	182	时候，	n	NOUN	n	NOUN	NN	3	3	1	371	90.93333333333334	102.02775221586636	7.68392451107502	42.603562355041504	2	703.0000000000001	0.3125	16	77946.0	1	False	True	86.6	4.333333333333333	100.1098063794618	16.21384867602041
408	2438	182	有	v	VERB	v	VERB	VV	0	0	0	482	67.26666666666667	70.06803043392107	5.551296710968018	5.550589561462402	1	5604.000000000001	0.375	16	703.0000000000001	2	False	False	67.26666666666667	0.0	70.06803043392107	0.0
409	2439	182	一	m	NUM	m	NUM	CD	1	5	3	1473	15.333333333333334	57.37207993053376	2.44672966003418	4.167638778686523	1	8489.0	0.4375	16	5604.000000000001	1	False	False	15.333333333333334	0.0	57.37207993053376	0.0
410	2440	182	种	q	DET	m	DET		2	4	3	91	56.266666666666666	133.22835867620512	3.9099607467651367	19.17477226257324	1	3152.0	0.5	16	8489.0	1	False	False	39.66666666666666	16.6	84.11235871671231	62.11151262044742
411	2441	182	急切	a	ADJ	a	ADJ	JJ	3	3	3	323	323.6666666666667	342.3761414325219	16.539857149124146	19.18290662765503	2	10.0	0.5625	16	3152.0	1	False	False	205.66666666666663	56.86666666666667	135.11114766081377	105.76254325400632
412	2442	182	劝世	v	VERB	nz	VERB	VV	4	2	3	343	409.8	239.2026198295774	28.87648582458496	36.85833835601807	2	0.0	0.625	16	10.0	2	False	False	244.6	127.66666666666669	110.5572551516483	108.45562328538904
413	2443	182	的	u	PART	uj	PART		5	1	4	13	140.53333333333333	156.71071721132824	3.02073621749878	11.302534103393556	1	77946.0	0.6875	16	0.0	2	False	False	112.26666666666668	28.266666666666666	110.43457590607912	72.08094215687129
414	2444	182	心情	n	NOUN	n	NOUN	NN	6	2	2	750	220.9333333333333	207.922250426024	6.067752242088318	13.458001136779783	2	80.99999999999999	0.75	16	77946.0	1	False	False	146.53333333333333	58.46666666666667	112.42411761816156	98.15760569388168
415	2445	182	在	p	ADP	p	ADP		7	1	2	175	134.66666666666666	180.9005865723553	5.54560136795044	11.73903465270996	1	12434.0	0.8125	16	80.99999999999999	2	False	False	91.46666666666668	43.2	123.00724459243128	78.52150448550174
416	2446	182	激励	v	VERB	v	VERB	VV	8	8	1	107	499.26666666666665	307.863707218344	16.03446078300476	47.547773361206055	2	16.0	0.875	16	12434.0	1	False	False	221.3333333333333	192.3333333333333	109.0007135552587	184.09840363844063
417	2447	182	着	u	AUX	uz	AUX	AS	9	1	2	49	122.0	157.46491672750474	3.8400588035583496	16.782682418823242	1	4303.0	0.9375	16	16.0	2	False	False	103.33333333333331	13.333333333333334	140.50891628489472	49.88876515698589
418	2448	182	我。	r	PRON	r	PRON	PRP	10	2	2	79	38.13333333333333	106.19407809394184	3.7988147735595694	15.205459594726562	1	5517.999999999999	1.0	16	4303.0	1	False	True	38.13333333333333	0.0	106.19407809394184	0.0
419	2449	183	啊，	e	PART	zg	PART	UH	9	9	1	8	91.93333333333334	136.0296372935774	16.16095757484436	16.242620706558228	1	414.0	0.0666666666666666	15	-1.0	-1	False	True	66.93333333333334	19.2	91.50261684175426	51.752230225694944
420	2450	183	小王子，	nhs	PROPN	nr	PROPN		6	6	1	3047	329.8	274.9516806034593	20.37635791301728	26.17423415184021	3	0.0	0.1333333333333333	15	414.0	1	False	True	172.06666666666666	79.4	110.49613366790511	71.54373953510304
421	2451	183	我	r	PRON	r	PRON	PRP	3	3	1	79	94.93333333333334	123.42580317295445	3.8024303913116455	9.935591697692873	1	5517.999999999999	0.2	15	0.0	3	False	False	65.73333333333333	29.2	84.08445489836724	59.522768752805845
422	2452	183	终于	d	ADV	d	ADV	RB	2	2	1	202	312.2	334.1209760949867	7.558661956340074	40.53487777709961	2	162.99999999999997	0.2666666666666666	15	5517.999999999999	1	False	False	146.46666666666667	104.13333333333334	122.4918319272305	176.76759381239037
423	2453	183	慢慢	a	ADJ	d	ADJ		1	1	1	104	273.4	306.01999934644795	12.723854124546053	20.77407503128052	2	89.0	0.3333333333333333	15	162.99999999999997	2	False	False	144.8	75.66666666666667	112.09234288448668	138.77735966488032
424	2454	183	明白：	a	ADJ	nr	ADJ		0	0	0	1431	168.53333333333333	169.61637761594707	15.949952781200407	26.707619190216064	2	155.0	0.4	15	89.0	2	False	True	105.46666666666668	46.6	82.53796432888053	100.99227693244669
425	2455	183	你	r	PRON	r	PRON	PRP	1	4	2	21	59.8	100.3116477118518	4.986597537994385	7.218006610870361	1	3011.0	0.4666666666666667	15	155.0	2	False	False	59.8	0.0	100.3116477118518	0.0
426	2456	183	小小	a	ADJ	b	ADJ	JJ	2	3	2	2646	250.66666666666663	328.5951240593134	17.24397087097168	17.48813486099243	2	10.0	0.5333333333333333	15	3011.0	1	False	False	141.66666666666666	36.86666666666667	113.75802779975086	94.6071643986625
427	2457	183	的	u	PART	uj	PART		3	1	3	13	193.53333333333333	175.16691722151444	2.2919068336486816	11.468841552734377	1	77946.0	0.6	15	10.0	2	False	False	153.73333333333332	19.933333333333334	121.07378833679164	51.36855934215879
428	2458	183	生命	n	NOUN	vn	NOUN	NN	4	1	2	677	370.2	531.9267117438892	8.16789197921753	11.409788608551024	2	188.00000000000003	0.6666666666666666	15	77946.0	1	False	False	162.2	75.4	88.33134588959157	107.29386437878604
429	2459	183	含	v	VERB	v	VERB	VV	5	5	1	144	125.06666666666666	158.86785563969687	12.300788879394531	14.060709953308104	1	91.0	0.7333333333333333	15	188.00000000000003	2	False	False	92.13333333333334	32.93333333333333	101.509846265714	86.24806600086107
430	2460	183	着	u	AUX	uz	AUX	AS	6	1	2	49	145.26666666666668	204.9733207571713	1.9392694234848025	20.11161994934082	1	4303.0	0.8	15	91.0	1	False	False	76.8	45.73333333333333	87.53528812237192	100.82887593453684
431	2461	183	一	m	NUM	m	NUM	CD	7	2	3	1473	96.4	140.77774445321012	4.664004802703857	6.278280258178711	1	8489.0	0.8666666666666667	15	4303.0	1	False	False	63.86666666666667	32.53333333333333	85.66202322045761	69.02933353936491
432	2462	183	种	q	DET	m	DET		8	1	3	91	76.93333333333334	130.50030225592923	5.406158447265625	19.235912322998047	1	3152.0	0.9333333333333332	15	8489.0	1	False	False	57.13333333333333	6.6	81.46563010797186	24.694938752708016
433	2463	183	忧伤。	a	ADJ	v	ADJ		9	4	2	104	161.73333333333332	129.48086945782978	13.01252293586731	54.7636399269104	2	0.0	1.0	15	3152.0	1	False	True	135.63333333333333	29.666666666666668	106.6941839506207	60.52400809228975
434	2464	184	很	d	ADV	zg	ADV	RB	1	1	1	10	122.46666666666668	242.73685798045216	5.016138076782227	13.726556777954102	1	1754.9999999999998	0.0666666666666666	15	-1.0	-1	False	False	111.26666666666668	11.2	234.03887616281952	41.90656273186815
435	2465	184	长	a	ADJ	a	ADJ		0	0	0	805	111.73333333333332	184.2887106930017	10.44645881652832	26.53012084960937	1	597.0	0.1333333333333333	15	1754.9999999999998	1	False	False	97.26666666666668	14.466666666666669	176.91936644195349	54.12931019532967
436	2466	184	一	m	NUM	m	NUM	CD	1	2	2	1473	124.93333333333334	190.2351060019037	3.1265056133270264	7.738681793212891	1	8489.0	0.2	15	597.0	1	False	False	124.93333333333334	0.0	190.2351060019037	0.0
437	2467	184	段	q	DET	q	DET		2	1	2	46	107.73333333333332	131.9633619187117	0.4034768044948578	6.396730899810791	1	212.0	0.2666666666666666	15	8489.0	1	False	False	92.46666666666668	15.266666666666667	122.80709353381108	57.12263610474882
438	2468	184	时间，	n	NOUN	n	NOUN	NN	3	3	1	401	558.9333333333333	379.99832748169945	4.663672760128975	52.3570237159729	2	603.0	0.3333333333333333	15	212.0	1	False	True	202.3333333333333	198.53333333333333	58.8406511029766	142.22604855963937
439	2469	184	你	r	PRON	r	PRON	PRP	4	7	2	21	233.66666666666663	280.5862117464474	8.872020721435547	11.493973731994627	1	3011.0	0.4	15	603.0	2	False	False	113.33333333333331	67.4	122.20292776998248	108.93778040698278
440	2470	184	仅有	v	VERB	-	VERB		5	6	2	494	670.7333333333333	518.5241192290115	20.07414531707764	34.05857181549072	2	24.0	0.4666666666666667	15	3011.0	1	False	False	187.2	96.2	149.8769272881364	73.16574790615256
441	2471	184	的	u	PART	uj	PART		6	1	3	13	256.8	239.2954101802484	1.637300968170166	11.7703218460083	1	77946.0	0.5333333333333333	15	24.0	2	False	False	161.53333333333333	62.8	95.04024878381206	100.8974396767992
442	2472	184	乐趣，	n	NOUN	a	NOUN	NN	7	2	3	287	591.9333333333333	315.8414088677347	13.138539791107178	39.793943643569946	2	9.0	0.6	15	77946.0	1	False	True	185.06666666666663	177.46666666666667	87.30976781297471	70.09789979418467
443	2473	184	就	d	ADV	d	ADV	RB	8	1	2	84	283.4	283.19952918981585	2.00234317779541	4.941235542297363	1	4703.0	0.6666666666666666	15	9.0	2	False	False	150.66666666666666	109.8	102.71167844451227	194.3965706144701
444	2474	184	是	vl	VERB	v	VERB		9	9	1	29	170.93333333333334	201.2548853789366	1.9336751699447632	8.722017288208008	1	12403.0	0.7333333333333333	15	4703.0	1	False	False	135.66666666666666	27.133333333333333	140.8150875754757	56.371229856688025
445	2475	184	欣赏	v	VERB	v	VERB	VV	10	3	3	91	427.9333333333333	241.9962717802809	13.449314329773188	41.486510276794434	2	85.0	0.8	15	12403.0	1	False	False	197.4	147.93333333333334	73.05778534831178	141.81700258509986
446	2476	184	落日	n	NOUN	n	NOUN	NN	11	1	4	737	308.6	320.82119630722656	18.0881667137146	17.720937728881836	2	0.0	0.8666666666666667	15	85.0	2	False	False	177.13333333333333	56.53333333333333	120.85355692830154	99.71884921562668
447	2477	184	的	u	PART	uj	PART		12	1	3	13	61.2	119.14819903520714	2.6533594131469727	9.47169303894043	1	77946.0	0.9333333333333332	15	0.0	2	False	False	46.0	15.2	83.47694292437882	38.9601505815023
448	2478	184	温柔。	a	ADJ	a	ADJ		13	4	2	376	165.9	128.28746366396575	13.913564205169678	36.230127811431885	2	17.0	1.0	15	77946.0	1	False	True	153.03333333333333	12.866666666666667	116.95133840856867	48.142658376491376
449	2479	185	这	r	PRON	r	PRON		2	2	1	60	145.0	191.2948858002569	5.131180286407471	23.784650802612305	1	6817.0	0.0909090909090909	11	-1.0	-1	False	False	121.73333333333332	23.266666666666666	151.503340630569	87.05589519894036
450	2480	185	个	q	DET	q	DET		1	1	1	99	117.8	228.78729568458704	2.694130182266236	23.01608657836914	1	3297.9999999999995	0.1818181818181818	11	6817.0	1	False	False	76.73333333333333	3.466666666666667	113.39927493399398	12.971078940816328
451	2481	185	秘密，	n	NOUN	n	NOUN	NN	0	0	0	205	256.6666666666667	241.9888886338012	19.96682035923004	19.91730165481568	2	61.00000000000001	0.2727272727272727	11	3297.9999999999995	1	False	True	144.86666666666667	67.2	113.2930516649435	111.46311796583956
452	2482	185	我	r	PRON	r	PRON	PRP	1	1	2	79	65.33333333333333	110.99529519558726	4.539934158325195	11.303427696228027	1	5517.999999999999	0.3636363636363636	11	61.00000000000001	2	False	False	53.06666666666667	12.266666666666667	88.11088972930014	31.29316574305359
453	2483	185	是	vl	VERB	v	VERB		2	2	1	29	83.0	126.53326308392852	5.1358160972595215	8.11020565032959	1	12403.0	0.4545454545454545	11	5517.999999999999	1	False	False	76.06666666666666	6.933333333333334	122.441532532425	25.942157881632653
454	2484	185	第	h	PART	m	PART		3	2	4	225	119.2	175.81285504763298	4.986528396606445	6.965841293334961	1	272.0	0.5454545454545454	11	12403.0	1	False	False	97.4	21.8	139.2488420059571	57.5131289359221
455	2485	185	四	m	NUM	m	NUM	CD	4	1	4	591	60.73333333333333	71.38203944659718	6.5835041999816895	5.195770740509033	1	691.0	0.6363636363636364	11	272.0	1	False	False	60.73333333333333	0.0	71.38203944659718	0.0
456	2486	185	天	nt	NOUN	q	NOUN	NNB	5	2	3	1089	146.8	139.53551519236956	7.310765743255615	10.045269966125488	1	670.0	0.7272727272727273	11	691.0	1	False	False	146.8	0.0	139.53551519236956	0.0
457	2487	185	早上	nt	NOUN	t	NOUN	NN	6	1	3	1014	197.3333333333333	163.40651421803503	9.192703366279602	13.349836111068726	2	26.0	0.8181818181818182	11	670.0	1	False	False	150.2	47.13333333333333	111.44577156626448	80.68115572355721
458	2488	185	发现	v	VERB	v	VERB	VV	7	5	2	725	191.06666666666663	239.257035192048	6.7809304893016815	47.92598533630371	2	504.0	0.9090909090909092	11	26.0	2	False	False	147.86666666666667	34.0	162.31650836833848	104.33024489571564
459	2489	185	的。	u	PART	uj	PART		8	6	2	13	72.33333333333333	78.49812453527508	3.8396756052970886	16.798009395599365	1	77946.0	1.0	11	504.0	2	False	True	72.33333333333333	0.0	78.49812453527508	0.0
460	2490	186	你	r	PRON	r	PRON	PRP	3	3	1	21	33.13333333333333	67.84773802829064	5.977351188659668	11.335351943969728	1	3011.0	0.0714285714285714	14	-1.0	-1	False	False	33.13333333333333	0.0	67.84773802829064	0.0
461	2491	186	对	p	ADP	p	ADP	IN	2	1	2	248	248.06666666666663	258.247030745542	5.9828386306762695	25.98748588562012	1	3237.0	0.1428571428571428	14	3011.0	1	False	False	204.0	44.06666666666667	191.620806107618	90.7402642466703
462	2492	186	我	r	PRON	r	PRON	PRP	1	1	1	79	251.9333333333333	244.7443473413749	4.154360771179199	7.543608665466309	1	5517.999999999999	0.2142857142857142	14	3237.0	1	False	False	200.13333333333333	28.666666666666668	206.20632601568963	62.92288048785504
463	2493	186	说：	v	VERB	v	VERB	VV	0	0	0	134	153.06666666666666	198.7103307720954	8.270477056503296	34.35600185394287	1	3707.0	0.2857142857142857	14	5517.999999999999	1	False	True	94.13333333333334	40.4	115.07091533291788	94.256953766464
464	2494	186	“我	r	PRON	r	PRON	PRP	1	2	3	79	83.06666666666666	125.55501671467462	12.712299585342407	13.926974296569824	1	5517.999999999999	0.3571428571428571	14	3707.0	1	True	False	56.93333333333333	26.133333333333333	78.13532420671771	56.04149256478532
465	2495	186	可	d	ADV	v	ADV		2	1	3	296	54.266666666666666	92.44130870750128	7.421417236328125	10.236581802368164	1	1303.9999999999998	0.4285714285714285	14	5517.999999999999	1	False	False	50.73333333333333	3.533333333333333	87.81531124404722	13.220522766601258
466	2496	186	喜欢	v	VERB	v	VERB	VV	3	11	2	233	190.06666666666663	197.4681296367144	8.525234580039978	36.13009071350098	2	146.0	0.5	14	1303.9999999999998	1	False	False	140.6	49.46666666666667	141.41984773479757	83.61887081009618
467	2497	186	黄昏	nt	NOUN	t	NOUN	NN	4	1	3	1047	277.53333333333336	229.06618160600564	21.253074169158936	40.17341423034668	2	24.0	0.5714285714285714	14	146.0	2	False	False	187.6	56.4	150.96304183474842	90.2498753461743
468	2498	186	了。	u	PART	ul	PART		5	2	3	27	66.66666666666667	98.6695945511528	10.745859622955322	15.641462326049805	1	13624.0	0.6428571428571429	14	24.0	2	False	True	51.2	15.466666666666669	67.58520548167328	57.87096758210362
469	2499	186	我们	r	PRON	r	PRON		6	6	2	80	129.46666666666667	141.76547142689182	8.023580551147461	24.24995422363281	2	2807.0	0.7142857142857143	14	13624.0	1	False	False	103.86666666666666	25.6	105.79405570362742	51.88808469517191
470	2500	186	去	v	VERB	v	VERB	VV	7	5	2	73	208.53333333333333	255.87988501551968	6.483255863189697	9.31435489654541	1	1984.0	0.7857142857142857	14	2807.0	2	False	False	137.0	37.73333333333333	128.2279220762779	96.78255122811252
471	2501	186	看	v	VERB	v	VERB	VV	8	4	2	118	163.93333333333334	208.26248395287664	3.473356008529663	10.148884773254396	1	1439.9999999999998	0.8571428571428571	14	1984.0	1	False	False	163.93333333333334	0.0	208.26248395287664	0.0
472	2502	186	落日	n	NOUN	n	NOUN	NN	9	1	3	737	264.26666666666665	233.0045683863063	13.34613275527954	18.431665420532227	2	0.0	0.9285714285714286	14	1439.9999999999998	1	False	False	172.6	87.6	156.28171144869552	141.8364316152001
473	2503	186	吧……”	u	PART	y	PART		10	2	2	9	31.866666666666667	58.59336329502022	49.76739454269409	70.54004096984863	1	719.9999999999999	1.0	14	0.0	2	False	True	31.866666666666667	0.0	58.59336329502022	0.0
474	2504	187	“可是，	c	CCONJ	c	CCONJ		3	3	1	325	242.6	160.944213937625	37.48483562469482	41.49888610839844	2	527.0	0.2	5	-1.0	-1	True	True	160.93333333333334	65.2	89.96033693924352	85.58831695973464
475	2505	187	得	vu	AUX	ud	AUX		0	0	0	148	155.8	120.15556583030184	12.057229042053224	10.492971420288086	1	1957.0	0.4	5	527.0	2	False	False	135.66666666666666	20.133333333333333	99.92775167867812	42.88724234029924
476	2506	187	等	v	VERB	u	VERB	VV	1	1	1	92	69.4	98.04407172287368	10.787542343139648	10.89793872833252	1	2115.0	0.6	5	1957.0	1	False	False	69.4	0.0	98.04407172287368	0.0
477	2507	187	一	m	NUM	m	NUM	CD	2	3	2	1473	90.93333333333334	161.15188143142757	9.12124252319336	7.028066635131836	1	8489.0	0.8	5	2115.0	1	False	False	74.2	16.733333333333334	114.4005827490985	62.61040027201728
478	2508	187	等……”	q	DET	u	DET		3	2	2	92	156.73333333333332	155.07953514961997	49.54952812194824	70.83549785614014	1	2115.0	1.0	5	8489.0	1	False	True	105.66666666666669	51.06666666666667	94.09262575899464	80.23255088941285
479	2509	188	“等	v	VERB	u	VERB	VV	0	0	0	92	94.73333333333332	94.74137896868976	26.643982887268063	21.95652484893799	1	2115.0	0.5	2	-1.0	-1	True	False	94.73333333333332	0.0	94.74137896868976	0.0
480	2510	188	什么？”	r	PRON	r	PRON	WP	1	1	1	40	321.0	179.53495481381893	19.197729624807835	38.570770025253296	2	1421.9999999999998	1.0	2	2115.0	1	False	True	220.26666666666668	87.86666666666666	106.61548772210456	114.43942599568656
481	2511	189	“等	v	VERB	u	VERB	VV	5	5	1	92	99.33333333333331	134.15248372240038	26.643982887268063	21.95652484893799	1	2115.0	0.25	4	-1.0	-1	True	False	95.86666666666666	1.4	131.82203491407984	5.238320341483518
482	2512	189	太阳	n	NOUN	ns	NOUN	NN	4	1	2	602	242.86666666666667	199.0791690648611	11.862749934196472	45.40511226654053	2	169.0	0.5	4	2115.0	1	False	False	150.46666666666667	77.26666666666667	105.63513725187384	102.2411963066856
483	2513	189	下山	v	VERB	ns	VERB		3	3	1	1111	234.6	195.6979986271364	12.032809019088743	21.525858879089355	2	11.999999999999998	0.75	4	169.0	2	False	False	137.13333333333333	62.53333333333333	96.476502608436	93.9353441942323
484	2514	189	呀！”	u	PART	y	PART		2	2	1	3	178.4	164.3101944494011	21.28609836101532	21.226508855819706	1	500.0	1.0	4	11.999999999999998	2	False	True	104.4	59.4	90.37831598342603	85.1608673824623
485	2515	190	你	r	PRON	r	PRON	PRP	4	2	2	21	18.33333333333333	37.78653493272732	5.977361679077148	11.335351943969728	1	3011.0	0.0833333333333333	12	-1.0	-1	False	False	18.33333333333333	0.0	37.78653493272732	0.0
486	2516	190	的	u	PART	uj	PART		3	1	3	13	114.33333333333331	122.37029414399922	3.603504180908203	6.932495594024658	1	77946.0	0.1666666666666666	12	3011.0	1	False	False	102.2	12.133333333333333	106.72156920385557	45.39877629285716
487	2517	190	表情	n	NOUN	n	NOUN	NN	2	2	1	331	131.0	160.90659816593393	9.665421843528748	13.297348499298096	2	47.00000000000001	0.25	12	77946.0	1	False	False	90.8	29.8	113.3979423681635	67.69854749795843
488	2518	190	先	d	ADV	d	ADV	RB	1	1	1	220	130.73333333333332	141.42534740593317	18.83361053466797	11.05679988861084	1	404.0	0.3333333333333333	12	47.00000000000001	2	False	False	100.6	30.133333333333333	91.89544783792792	78.7992103739343
489	2519	190	是	vl	VERB	v	VERB		0	0	0	29	140.2	178.45753930090297	3.319488048553467	8.820056915283203	1	12403.0	0.4166666666666667	12	404.0	1	False	False	104.06666666666666	36.13333333333333	115.07184229379874	76.98386555347527
490	2520	190	惊讶，	a	ADJ	a	ADJ	JJ	1	1	1	166	433.4666666666666	366.2987608799984	13.446341276168823	52.856945753097534	2	25.0	0.5	12	12403.0	1	False	True	151.33333333333334	126.26666666666668	92.98721536976048	110.83950358764493
491	2521	190	然后	c	CCONJ	c	CCONJ		2	3	2	297	530.6666666666666	285.7989192110814	2.4794242680072784	29.61642503738404	2	284.0	0.5833333333333334	12	25.0	2	False	False	260.2	120.53333333333332	103.26612868377188	105.8589417836564
492	2522	190	就	d	ADV	d	ADV	RB	3	2	2	84	258.1333333333333	195.081475856172	5.365260601043701	4.982733726501465	1	4703.0	0.6666666666666666	12	284.0	2	False	False	140.26666666666668	106.93333333333334	103.04980457148972	156.69225322976953
493	2523	190	自己	r	PRON	r	PRON	PRD	4	1	2	713	616.4666666666667	394.6449656195919	12.154359579086304	9.892447888851166	2	1548.0	0.75	12	4703.0	1	False	False	182.26666666666668	129.46666666666667	87.84567275752529	101.48422975462192
494	2524	190	笑	v	VERB	v	VERB	VV	5	5	1	67	328.1333333333333	304.73395318248055	4.18303918838501	9.795295715332031	1	362.0	0.8333333333333334	12	1548.0	2	False	False	149.13333333333333	141.33333333333334	94.72547469163486	206.92435547534973
495	2525	190	了	u	PART	ul	PART		6	1	2	27	288.6	224.1980671935718	2.0861165523529053	9.36307430267334	1	13624.0	0.9166666666666666	12	362.0	1	False	False	124.46666666666668	122.8	98.53315290917176	146.05578842802956
496	2526	190	起来。	vd	VERB	v	VERB	VV	7	2	2	307	867.8	589.789815668825	7.937811739742756	35.91531586647034	2	1067.0	1.0	12	13624.0	1	False	True	206.6	229.4	86.6670256402822	138.8677068291977
497	2527	191	你	r	PRON	r	PRON	PRP	1	1	1	21	132.4	202.5039258878701	5.977361679077148	11.335351943969728	1	3011.0	0.0909090909090909	11	-1.0	-1	False	False	95.26666666666668	37.13333333333333	110.5281060283864	122.40744349189808
498	2528	191	告诉	v	VERB	v	VERB	VV	0	0	0	91	251.4	281.7693619493315	12.541730407625437	40.94351291656494	2	240.0	0.1818181818181818	11	3011.0	1	False	False	194.53333333333333	56.86666666666667	198.7728575255909	119.5685949105738
499	2529	191	我：	r	PRON	r	PRON	PRP	1	1	1	79	110.46666666666668	117.42961958362788	5.346763551235199	16.53122901916504	1	5517.999999999999	0.2727272727272727	11	240.0	2	False	True	81.8	28.666666666666668	79.82831577830012	75.24419505110605
500	2530	191	“我	r	PRON	r	PRON	PRP	2	2	2	79	107.4	99.7542313221182	14.847073554992676	13.23642921447754	1	5517.999999999999	0.3636363636363636	11	5517.999999999999	1	True	False	96.86666666666666	10.533333333333331	93.33157141194089	39.412124474018846
501	2531	191	还	d	ADV	d	ADV	RB	3	1	2	73	41.6	62.4828509806224	7.275331020355225	28.29121780395508	1	2213.0	0.4545454545454545	11	5517.999999999999	1	False	False	41.6	0.0	62.4828509806224	0.0
502	2532	191	以为	v	VERB	c	VERB	VV	4	4	1	469	172.4	184.69499181082307	5.293163537979126	34.01934242248535	2	164.0	0.5454545454545454	11	2213.0	1	False	False	138.46666666666667	33.93333333333333	147.18870729629893	67.9504394556961
503	2533	191	是	vl	VERB	v	VERB		5	1	2	29	128.6	156.19978659823238	4.605074882507324	11.202197074890137	1	12403.0	0.6363636363636364	11	164.0	2	False	False	111.66666666666669	16.933333333333334	127.83044325285827	50.54696386090421
504	2534	191	在	p	ADP	p	ADP		6	2	5	175	221.2	184.4853020342452	7.158327102661133	9.928251266479492	1	12434.0	0.7272727272727273	11	12403.0	1	False	False	188.4	32.8	161.0369729803273	72.22021877563095
505	2535	191	我	r	PRON	r	PRON	PRP	7	1	5	79	103.2	104.40319279919876	6.589033603668213	7.07723331451416	1	5517.999999999999	0.8181818181818182	11	12434.0	1	False	False	103.2	0.0	104.40319279919876	0.0
506	2536	191	家	n	NOUN	q	NOUN	NN	8	3	4	399	105.93333333333334	147.64753826446128	3.873111963272095	11.900717735290527	1	561.0	0.9090909090909092	11	5517.999999999999	1	False	False	105.93333333333334	0.0	147.64753826446128	0.0
507	2537	191	呢！”	u	PART	y	PART		9	2	4	9	129.4	124.58453622607688	8.737032115459442	20.88849258422852	1	1091.0	1.0	11	561.0	1	False	True	104.2	25.2	96.79683190407974	55.347628675490704
508	2538	192	确实，	d	ADV	ad	ADV	RB	10	10	1	308	293.8666666666667	136.99677206254006	21.185534715652462	52.25132441520691	2	87.0	0.1428571428571428	7	-1.0	-1	False	True	168.0	123.6	84.60338842702066	132.5165650022668
509	2539	192	美国	ns	PROPN	ns	PROPN	NNP	7	2	2	1842	227.86666666666667	199.61658804373505	10.439400017261503	36.57301139831543	2	368.0	0.2857142857142857	7	87.0	2	False	False	146.6	64.8	93.37365795554976	100.06078152802924
510	2540	192	正午	nt	NOUN	t	NOUN	NN	6	1	2	439	472.8	336.2410246633606	17.88017177581787	22.05691146850586	2	0.0	0.4285714285714285	7	368.0	2	False	False	216.46666666666667	135.66666666666666	135.4744092275569	154.56117091803992
511	2541	192	时分，	nt	NOUN	n	NOUN	NN	5	5	1	813	184.6	245.72173964330736	8.612681865692139	38.344828605651855	2	9.0	0.5714285714285714	7	0.0	2	False	True	81.6	76.6	101.12157699192262	121.79370536553463
512	2542	192	法国	ns	PROPN	ns	PROPN	NNP	2	1	2	1663	251.9333333333333	242.8583858044757	9.042272448539734	30.1257266998291	2	128.0	0.7142857142857143	7	9.0	2	False	False	165.06666666666666	39.53333333333333	133.9504717755368	65.7346855844682
513	2543	192	太阳	n	NOUN	ns	NOUN	NN	1	1	1	602	608.8666666666667	441.9681537044144	12.5378098487854	37.65212345123291	2	169.0	0.8571428571428571	7	128.0	2	False	False	245.2	140.73333333333332	119.129173589008	135.71267033290917
514	2544	192	西下。	v	VERB	-	VERB		0	0	0	1636	211.3	175.75710511953704	20.86253881454468	21.44707703590393	2	0.0	1.0	7	169.0	2	False	True	153.76666666666668	76.46666666666667	117.06862185155433	124.0316447076668
515	2545	193	这	r	PRON	r	PRON		4	2	2	60	120.86666666666666	126.95871594953832	5.131810188293457	23.784650802612305	1	6817.0	0.2	5	-1.0	-1	False	False	104.33333333333331	16.533333333333335	103.51532361067235	61.86206879466251
