	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
191	4132	304	星球	n	NOUN	n	NOUN	NN	8	1	3	377	315.1428571428572	265.00400459045824	2	13.0	星球	268.57142857142856	32.785714285714285	242.746991826503	94.36719963709288
192	4133	304	挤爆	v	VERB	v	VERB	VV	9	3	2	84	167.85714285714286	243.1518799735957	2	0.0	挤爆	106.28571428571428	36.42857142857143	128.49593021427822	109.5182400240215
193	4135	304	的。​	u	PART	uj	PART		10	4	2	13	0.0	0.0	1	77946.0	的	0.0	0.0	0.0	0.0
194	4136	305	某	r	PRON	r	PRON		6	2	2	28	61.71428571428572	106.05822428635844	1	219.0	某	43.85714285714285	17.857142857142858	83.18212131295071	64.38484420471408
195	4137	305	一	m	NUM	m	NUM	CD	5	1	2	1473	115.85714285714286	199.00066659718112	1	8489.0	一	57.92857142857143	57.92857142857143	95.82831693466504	131.63068698104573
196	4138	305	天，	nt	NOUN	q	NOUN	NNB	4	4	1	1089	127.42857142857144	131.95600689283546	1	670.0	天	92.14285714285714	26.642857142857142	84.36134621195822	57.00702606177737
197	4139	305	他	r	PRON	r	PRON	PRP	1	1	1	28	54.85714285714285	80.05074920935839	1	5536.999999999999	他	54.85714285714285	0.0	80.05074920935839	0.0
198	4140	305	让	p	ADP	v	ADP		0	0	0	30	136.64285714285714	162.795492717027	1	616.9999999999999	让	98.64285714285714	38.0	112.44211662823116	137.0109484676316
199	4141	305	我	r	PRON	r	PRON	PRP	1	1	2	79	148.92857142857142	146.02273026861965	1	5517.999999999999	我	108.07142857142856	40.85714285714285	92.50441247059848	90.54269485627614
200	4142	305	尽力	v	VERB	d	VERB		2	2	1	182	154.14285714285714	159.06685797526288	2	17.0	尽力	105.78571428571428	33.07142857142857	83.35224615315121	64.0250668384928
201	4143	305	画	v	VERB	n	VERB	VV	3	1	2	134	47.0	92.44225997113782	1	169.0	画	38.5	8.5	68.11623469167559	30.64718584144391
202	4144	305	出	vd	VERB	v	VERB	VV	4	1	3	475	88.78571428571429	146.1458071200659	1	804.0	出	71.85714285714286	16.928571428571427	105.96822781438996	61.03683230606897
203	4145	305	一	m	NUM	m	NUM	CD	5	4	4	1473	0.0	0.0	1	8489.0	一	0.0	0.0	0.0	0.0
204	4146	305	幅	q	DET	n	DET		6	3	4	7	83.14285714285714	84.50516226231149	1	103.0	幅	83.14285714285714	0.0	84.50516226231149	0.0
