	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
371	5548	300	猢猻樹	VERB	NOUN	-	NOUN		8	1	4	28	203.06666666666663	149.7074777320388	3	0.0	猢猻樹	177.0	26.066666666666663	128.5374134898733	66.52965921719091
372	5549	300	而	CCONJ	CCONJ	c	CCONJ		9	2	3	100	30.666666666666668	71.76411978759918	1	2208.17015	而	30.666666666666668	0.0	71.76411978759918	0.0
373	5550	300	唔	ADV	ADV	y	ADV		10	1	3	45	39.06666666666667	90.14689247124508	1	13258.13186	唔	39.06666666666667	0.0	90.14689247124508	0.0
374	5551	300	係	VERB	VERB	zg	VERB		11	6	2	6	51.73333333333333	89.41548461474046	1	22827.14525	係	51.73333333333333	0.0	89.41548461474046	0.0
375	5552	300	玫瑰樹	VERB	VERB	-	VERB		12	1	3	30	204.7333333333333	387.7369325830194	3	0.0	玫瑰樹	80.66666666666667	40.8	101.9847483150735	83.20272431437165
376	5553	300	就	ADV	ADV	d	ADV	RB	13	4	2	95	37.86666666666667	82.44664267809144	1	11876.16191	就	35.4	2.466666666666667	81.48766777862771	9.229421554042387
377	5554	300	要	AUX	AUX	v	AUX	MD	14	3	2	109	93.86666666666666	108.63386007850202	1	3311.42695	要	89.46666666666667	4.4	107.68464246224816	16.463292501805345
378	5555	300	即刻	ADV	ADV	d	ADV		15	2	2	54	95.2	110.9577697444693	2	856.01795	即刻	89.6	5.6	103.61904586834734	20.95328136593407
379	5556	300	掹	VERB	VERB	x	VERB		16	1	2	0	41.6	95.92900152369631	1	0.0	掹	41.6	0.0	95.92900152369631	0.0
380	5557	300	走	VERB	VERB	v	VERB	VV	17	17	1	65	4.8	17.95995545651492	1	2106.70696	走	4.8	0.0	17.95995545651492	0.0
381	5558	301	。呢	PART	PRON	y	PRON		3	2	2	14	63.266666666666666	98.66945941993512	1	5998.7518	呢	63.266666666666666	0.0	98.66945941993512	0.0
382	5559	301	啲	NOUN	DET	zg	DET		2	1	2	1	87.73333333333333	112.00384914020688	1	4209.68671	啲	87.73333333333333	0.0	112.00384914020688	0.0
383	5560	301	工作	NOUN	NOUN	vn	NOUN	NN	1	1	1	80	135.0	155.94058697679276	2	130.45266	工作	100.4	34.6	113.61443570251096	81.0060080076369
384	5561	301	係	VERB	VERB	zg	VERB		0	0	0	6	46.73333333333333	78.52767381984236	1	22827.14525	係	46.73333333333333	0.0	78.52767381984236	0.0
385	5562	301	好	ADV	ADV	a	ADV		1	1	2	312	6.066666666666666	22.69938814642857	1	10788.64225	好	6.066666666666666	0.0	22.69938814642857	0.0
386	5563	301	悶	ADJ	ADJ	zg	ADJ	JJ	2	2	1	9	15.0	56.12486080160912	1	26.09053	悶	15.0	0.0	56.12486080160912	0.0
387	5564	301	㗎	PART	PART	x	PART	UH	3	1	2	0	62.86666666666667	121.73406352464468	0	0.0		62.86666666666667	0.0	121.73406352464468	0.0
