	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
2285	2285	172	了	u	PART	ul	PART		16	1	2	27	225.3571428571429	199.87767943093064	1	13624.0	了	148.0	63.07142857142857	125.50469541586313	103.0744975288084
2286	2286	172	三	m	NUM	m	NUM	CD	17	2	4	1324	97.21428571428572	122.90017933930224	1	1383.0000000000002	三	88.42857142857143	8.785714285714286	101.1199530160056	31.67734334871933
2287	2287	172	棵	q	DET	q	DET		18	1	4	4	272.2142857142857	294.078021370284	1	67.0	棵	155.85714285714286	65.85714285714286	112.49498855051095	89.60855917573399
2288	2288	172	灌木……”	n	NOUN	n	NOUN	NN	19	2	3	502	365.7142857142857	429.07948457323454	2	8.0	灌木	189.7142857142857	58.07142857142857	157.93824677993095	102.48865044183069
2289	2289	173	凭	p	ADP	p	ADP		8	4	2	48	51.142857142857146	100.46737718061031	1	51.00000000000001	凭	51.142857142857146	0.0	100.46737718061031	0.0
2290	2290	173	着	u	AUX	uz	AUX	AS	7	1	3	49	87.35714285714286	103.78040493744274	1	4303.0	着	69.64285714285714	17.714285714285715	75.18891174222162	45.82642495863927
2291	2291	173	小王子	n	NOUN	nr	NOUN		6	2	2	3047	326.57142857142856	131.15024878017593	3	0.0	小王子	216.3571428571429	98.85714285714286	49.0809930375397	110.7589771549384
2292	2292	173	的	u	PART	uj	PART		5	1	2	13	27.214285714285715	68.31249474858541	1	77946.0	的	27.214285714285715	0.0	68.31249474858541	0.0
2293	2293	173	描述，	v	VERB	v	VERB		4	4	1	43	82.42857142857143	130.5246086735668	2	54.00000000000001	描述	58.42857142857143	13.5	73.0564500777254	36.12824379900025
2294	2294	173	我	r	PRON	r	PRON	PRP	1	1	1	79	37.85714285714285	94.41690007836608	1	5517.999999999999	我	37.85714285714285	0.0	94.41690007836608	0.0
2295	2295	173	画	v	VERB	n	VERB	VV	0	0	0	134	61.142857142857146	84.36049950984774	1	169.0	画	61.142857142857146	0.0	84.36049950984774	0.0
2296	2296	173	下	vd	VERB	f	VERB	VV	1	1	1	423	95.71428571428572	123.77192652584176	1	1470.0	下	76.0	19.714285714285715	106.31153680171714	51.453763671070426
2297	2297	173	了	u	PART	ul	PART		2	2	1	27	143.14285714285714	139.74765888294982	1	13624.0	了	127.14285714285714	16.0	112.77402002161992	57.68882040742383
2298	2298	173	这	r	PRON	r	PRON		3	2	2	60	47.785714285714285	72.28631422675939	1	6817.0	这	43.71428571428572	4.071428571428571	69.83698219162004	14.679744478674811
2299	2299	173	颗	q	DET	m	DET		4	1	2	8	52.42857142857143	92.15957766343138	1	104.0	颗	49.142857142857146	3.2857142857142856	86.06796080743996	11.846811333667397
2300	2300	173	星球。	n	NOUN	n	NOUN	NN	5	5	1	377	122.96428571428572	152.07170116730583	2	13.0	星球	99.57142857142856	36.642857142857146	115.37189202482446	93.9799424975177
2301	2301	174	猴面包树	n	NOUN	n	NOUN		5	5	1	597	423.07142857142856	347.87938473920906	4	0.0	猴面包树	217.5	87.07142857142857	90.66953339305483	103.63911581314562
2302	2302	174	的	u	PART	uj	PART		4	1	2	13	105.57142857142856	121.2975764012469	1	77946.0	的	89.92857142857143	15.642857142857142	108.10277139682158	56.40112352332954
2303	2303	174	危害，	v	VERB	n	VERB		3	3	1	92	140.42857142857142	271.16908649288865	2	44.00000000000001	危害	82.14285714285714	13.928571428571429	97.81751022246708	50.22017847967699
2304	2304	174	知道	v	VERB	v	VERB	VV	0	0	0	461	130.64285714285714	150.56541394872536	2	709.0	知道	105.0	25.642857142857142	115.55270906140008	92.45663627796942
2305	2305	174	的	u	PART	uj	PART		1	3	2	13	142.07142857142858	139.31129801671523	1	77946.0	的	120.14285714285714	21.928571428571427	113.68682367605764	54.44323949335319
2306	2306	174	人	n	NOUN	n	NOUN	NN	2	2	2	746	106.5	173.3982822455698	1	3557.0000000000005	人	80.28571428571429	6.214285714285714	117.28623629603686	22.40592578324051
2307	2307	174	太	d	ADV	d	ADV		3	1	2	402	74.78571428571429	110.54745494998232	1	307.00000000000006	太	64.5	10.285714285714286	92.58644609228718	37.085670261915325
2308	2308	174	少。	a	ADJ	a	ADJ		4	4	1	158	34.785714285714285	59.165842669360416	1	302.0	少	34.785714285714285	0.0	59.165842669360416	0.0
2309	2309	175	我	r	PRON	r	PRON	PRP	2	2	1	79	16.785714285714285	60.52175355243126	1	5517.999999999999	我	16.785714285714285	0.0	60.52175355243126	0.0
2310	2310	175	又	d	ADV	d	ADV	RB	1	1	1	13	88.21428571428571	155.50019686318666	1	2691.0000000000005	又	47.21428571428572	22.571428571428573	76.301262460468	67.18706751165976
2311	2311	175	想到	v	VERB	v	VERB	VV	0	0	0	79	351.7142857142857	267.51166291569115	2	150.0	想到	215.28571428571428	66.14285714285714	94.73679973742937	93.98545263030046
2312	2312	175	某	r	PRON	r	PRON		1	1	1	28	107.5	104.52050379846872	1	219.0	某	95.57142857142856	11.928571428571429	93.69228835907032	43.00907592874902
2313	2313	175	一	m	NUM	m	NUM	CD	2	3	4	1473	105.85714285714286	103.44484875862054	1	8489.0	一	88.64285714285714	17.214285714285715	88.72156054828189	33.50091378589241
2314	2314	175	颗	q	DET	m	DET		3	2	4	8	93.92857142857144	139.7929409037903	1	104.0	颗	73.42857142857143	20.5	111.05578667994769	73.91380114701178
2315	2315	175	小	a	ADJ	a	ADJ		4	1	4	1323	53.642857142857146	167.65509115990704	1	1517.9999999999998	小	37.42857142857143	16.214285714285715	110.2475877842454	58.46143853788039
2316	2316	175	行星	n	NOUN	n	NOUN	NN	5	2	3	626	206.78571428571428	221.5839662106278	2	33.0	行星	145.85714285714286	43.42857142857143	146.35566129069534	84.93502919098496
2317	2317	175	上	nd	NOUN	f	NOUN		6	1	4	940	157.14285714285714	223.8257795515001	1	3985.0	上	102.0	55.142857142857146	112.04272144397169	198.8203989041571
2318	2318	175	迷路	v	VERB	n	VERB	VV	7	9	2	274	429.7142857142857	636.255499956181	2	0.0	迷路	168.71428571428572	88.35714285714286	114.90022290879072	136.91530601217733
2319	2319	175	的	u	PART	uj	PART		8	1	3	13	137.35714285714286	172.6543231608246	1	77946.0	的	122.35714285714286	15.0	141.60438206640413	39.87659535545703
2320	2320	175	那	r	PRON	r	PRON		9	1	5	106	73.85714285714286	141.18976953167734	1	1800.0	那	73.85714285714286	0.0	141.18976953167734	0.0
2321	2321	175	个	q	DET	q	DET		10	1	4	99	94.57142857142856	139.48103521150637	1	3297.9999999999995	个	60.92857142857143	33.642857142857146	92.84354296012056	82.42538369671699
2322	2322	175	人	n	NOUN	n	NOUN	NN	11	1	3	746	29.428571428571427	89.42172497754211	1	3557.0000000000005	人	29.428571428571427	0.0	89.42172497754211	0.0
2323	2323	175	可能	vu	AUX	v	AUX		12	4	2	392	154.64285714285714	187.3833378561777	2	548.0	可能	116.42857142857144	22.428571428571427	112.22281044276812	59.72761300355173
2324	2324	175	会	vu	AUX	v	AUX		13	1	3	209	130.0	193.91677154313984	1	1360.0	会	88.85714285714286	41.142857142857146	112.79871905481978	101.09108844633784
2325	2325	175	遭遇	n	NOUN	n	NOUN		14	1	4	57	290.42857142857144	206.86942544434515	2	25.0	遭遇	203.57142857142856	49.42857142857143	91.74710138334017	91.16602929797472
2326	2326	175	的	u	PART	uj	PART		15	3	3	13	81.0	98.24750087697616	1	77946.0	的	81.0	0.0	98.24750087697616	0.0
2327	2327	175	灾难，	n	NOUN	n	NOUN	NN	16	16	1	128	158.92857142857142	229.37662861569405	2	21.0	灾难	111.28571428571428	47.642857142857146	131.94286023634223	141.66842936078248
2328	2328	175	虽然	c	CCONJ	c	CCONJ		17	3	2	26	131.07142857142858	181.5589098752855	2	419.0	虽然	86.5	33.07142857142857	107.91382143702845	81.93417591990213
2329	2329	175	我	r	PRON	r	PRON	PRP	18	2	2	79	82.14285714285714	110.76349136971152	1	5517.999999999999	我	82.14285714285714	0.0	110.76349136971152	0.0
2330	2330	175	不	d	ADV	d	ADV	RB	19	1	2	1105	94.28571428571428	117.45298668672775	1	4915.0	不	61.07142857142857	33.214285714285715	73.49097542819631	82.85631157218465
2331	2331	175	喜欢	v	VERB	v	VERB	VV	20	20	1	233	221.0	139.74210941179163	2	146.0	喜欢	142.35714285714286	78.64285714285714	80.08085837171716	116.27467918858414
2332	2332	175	用	p	ADP	p	ADP		21	3	4	159	119.85714285714286	242.34121668862363	1	1806.0	用	79.71428571428571	25.142857142857142	146.13077732508182	62.9919010019283
2333	2333	175	正经八百	n	NOUN	nz	NOUN		22	2	4	1664	378.7142857142857	416.69951979324185	4	0.0	正经八百	141.07142857142858	85.92857142857143	90.1850987736684	105.78783638268914
2334	2334	175	的	u	PART	uj	PART		23	1	4	13	51.42857142857143	74.35505005974883	1	77946.0	的	51.42857142857143	0.0	74.35505005974883	0.0
2335	2335	175	姿态	n	NOUN	n	NOUN	NN	24	3	3	11	239.28571428571428	236.23306547663856	2	33.0	姿态	157.78571428571428	34.714285714285715	90.77616000079423	70.79793032833311
2336	2336	175	对	p	ADP	p	ADP	IN	25	1	4	248	108.21428571428572	148.48048384091646	1	3237.0	对	64.0	44.21428571428572	83.9234344932502	94.5758792651462
2337	2337	175	人	n	NOUN	n	NOUN	NN	26	1	3	746	68.21428571428571	95.6311205857685	1	3557.0000000000005	人	68.21428571428571	0.0	95.6311205857685	0.0
2338	2338	175	说话，	v	VERB	v	VERB	VV	27	7	2	188	76.57142857142857	122.5017284342868	2	161.0	说话	76.57142857142857	0.0	122.5017284342868	0.0
2339	2339	175	但	c	CCONJ	c	CCONJ		28	3	2	8	57.642857142857146	109.96077686602432	1	1670.0	但	57.642857142857146	0.0	109.96077686602432	0.0
2340	2340	175	为此	c	CCONJ	r	CCONJ		29	2	2	186	334.7142857142857	322.7428052913759	2	56.0	为此	158.28571428571428	119.42857142857144	137.80028435147344	147.1416782199651
2341	2341	175	我	r	PRON	r	PRON	PRP	30	1	2	79	149.14285714285714	144.1645176985839	1	5517.999999999999	我	122.71428571428572	26.428571428571427	119.33591757928455	65.17636982583082
2342	2342	175	打破	v	VERB	v	VERB	VV	31	31	1	532	191.5	213.86703145379167	2	52.0	打破	110.57142857142856	47.07142857142857	91.69414554119916	76.14597286576272
2343	2343	175	了	u	PART	ul	PART		32	1	2	27	62.142857142857146	120.47338600161396	1	13624.0	了	62.142857142857146	0.0	120.47338600161396	0.0
2344	2344	175	惯例。	n	NOUN	n	NOUN	NN	33	2	2	39	254.57142857142856	272.1933961321604	2	8.0	惯例	108.92857142857144	82.35714285714286	96.48350287241136	101.25117787170755
2345	2345	176	我	r	PRON	r	PRON	PRP	1	1	1	79	126.85714285714286	151.7280730888826	1	5517.999999999999	我	96.5	30.357142857142858	112.99099205562489	58.94017201833584
2346	2346	176	说：	v	VERB	v	VERB	VV	0	0	0	134	191.1428571428572	182.1525487617677	1	3707.0	说	133.92857142857142	43.42857142857143	109.91520386559962	87.63945155800414
2347	2347	176	“孩子	n	NOUN	n	NOUN	NN	1	1	2	217	234.7142857142857	138.84957357382362	2	416.0	孩子	171.92857142857142	62.785714285714285	84.19065462704641	96.20452808724647
2348	2348	176	们，	k	PART	k	PART	SFN	2	2	1	1	142.57142857142858	141.31914958991342	1	763.0000000000001	们	95.85714285714286	35.142857142857146	75.03414188874017	59.550527337064366
2349	2349	176	当心	v	VERB	n	VERB	VV	3	1	2	717	198.78571428571428	189.08130472344	2	11.000000000000002	当心	130.78571428571428	45.92857142857143	86.45327273936446	88.41417491856502
2350	2350	176	猴面包树！”	n	NOUN	n	NOUN		4	1	3	597	503.57142857142856	347.846993105079	4	0.0	猴面包树	201.8571428571429	138.64285714285714	90.97790716342476	106.5897389478912
2351	2351	177	我	r	PRON	r	PRON	PRP	4	4	1	79	35.285714285714285	92.47581040577089	1	5517.999999999999	我	35.285714285714285	0.0	92.47581040577089	0.0
2352	2352	177	下	v	VERB	f	VERB	VV	3	3	1	423	170.28571428571428	239.10590258933644	1	1470.0	下	118.92857142857144	51.35714285714285	136.2227505048332	136.40151190137004
2353	2353	177	了	u	PART	ul	PART		2	1	2	27	177.07142857142858	141.62145937357812	1	13624.0	了	157.42857142857142	19.642857142857142	120.61018334506672	70.8233286251855
2354	2354	177	功夫	n	NOUN	n	NOUN	NN	1	1	1	165	236.5	297.58378172013533	2	28.0	功夫	123.0	43.85714285714285	86.56294159247857	64.52447724131754
2355	2355	177	画	v	VERB	n	VERB	VV	0	0	0	134	22.357142857142858	61.4487093237199	1	169.0	画	22.357142857142858	0.0	61.4487093237199	0.0
2356	2356	177	好	a	ADJ	a	ADJ		1	1	1	253	104.64285714285714	211.9142707871872	1	1325.0	好	71.85714285714286	27.214285714285715	142.56770679367807	67.85296979649513
2357	2357	177	这	r	PRON	r	PRON		2	2	2	60	171.42857142857142	127.78761078206196	1	6817.0	这	158.28571428571428	13.142857142857142	123.802508958784	47.38724533466958
2358	2358	177	张	q	DET	q	DET		3	1	2	1366	64.92857142857143	80.63982026421499	1	339.0	张	64.92857142857143	0.0	80.63982026421499	0.0
2359	2359	177	画，	n	NOUN	n	NOUN		4	4	1	134	187.5	291.8220470472667	1	169.0	画	74.92857142857143	85.07142857142857	86.96014217174795	187.3520232403293
2360	2360	177	为	p	ADP	p	ADP	IN	5	2	3	109	121.78571428571428	186.47220343274017	1	3062.0000000000005	为	88.35714285714286	8.428571428571429	125.05804774632637	20.86594726107686
2361	2361	177	了	u	PART	ul	PART		6	1	3	27	96.5	160.91779178911733	1	13624.0	了	74.14285714285714	22.357142857142858	105.7144787643025	80.60982494430205
2362	2362	177	提醒	v	VERB	v	VERB	VV	7	4	2	168	361.7857142857143	330.3156885187754	2	24.0	提醒	159.85714285714286	107.5	117.87454416991528	144.0569083978372
2363	2363	177	我	r	PRON	r	PRON	PRP	8	1	3	79	199.3571428571429	225.15315649031223	1	5517.999999999999	我	104.42857142857144	62.85714285714285	110.66146205284598	92.85538459873824
2364	2364	177	的	u	PART	uj	PART		9	2	3	13	33.785714285714285	85.10344845407565	1	77946.0	的	16.5	17.285714285714285	43.4917890444359	42.50954274618579
2365	2365	177	朋友	n	NOUN	n	NOUN	NN	10	1	2	94	156.0	151.99765035777926	2	137.0	朋友	111.21428571428572	28.857142857142858	90.6123442957719	62.70549889632276
2366	2366	177	们。	k	PART	k	PART	SFN	11	11	1	1	99.57142857142856	158.99448071539837	1	763.0000000000001	们	87.64285714285714	11.928571428571429	124.02050933089204	43.00907592874902
2367	2367	178	他们	r	PRON	r	PRON		10	10	1	29	253.07142857142856	174.34385739751457	2	1861.0	他们	177.78571428571428	64.21428571428571	105.06608707409458	92.80176920375462
2368	2368	178	像	v	VERB	v	VERB	VV	9	2	2	21	182.6428571428572	119.64208954977649	1	325.0	像	152.35714285714286	30.285714285714285	101.74029061632308	59.86583639561832
2369	2369	178	我	r	PRON	r	PRON	PRP	8	1	3	79	227.0	172.4885089340322	1	5517.999999999999	我	174.85714285714286	50.07142857142857	102.81596397923616	87.30526435257767
2370	2370	178	一样，	a	ADJ	r	ADJ	JJ	7	7	1	1506	256.0	298.4225192575118	2	552.0	一样	108.14285714285714	71.21428571428571	93.22465733213438	103.59411081677553
2371	2371	178	很	d	ADV	zg	ADV	RB	4	4	1	10	134.78571428571428	165.64082423442966	1	1754.9999999999998	很	111.42857142857144	23.357142857142858	130.7466002211444	84.21537621976604
2372	2372	178	久	a	ADJ	a	ADJ		3	3	1	102	198.42857142857144	245.14972517851623	1	69.0	久	136.57142857142858	37.57142857142857	108.73014714401516	81.27880964900498
2373	2373	178	以来	nt	NOUN	f	NOUN		2	2	1	504	129.75	177.09690144099076	2	174.0	以来	87.53571428571429	42.21428571428572	123.47909948733869	82.47266089995138
2374	2374	178	不	d	ADV	d	ADV	RB	1	1	1	1105	198.57142857142856	185.4410627533774	1	4915.0	不	161.5	37.07142857142857	144.53953982017714	101.41883756110056
2375	2375	178	知道	v	VERB	v	VERB	VV	0	0	0	461	324.5	218.61667365505312	2	709.0	知道	183.07142857142856	94.71428571428572	103.9714688101049	129.03234841998153
2376	2376	178	这	r	PRON	r	PRON		1	2	2	60	95.71428571428572	196.04679782841524	1	6817.0	这	95.71428571428572	0.0	196.04679782841524	0.0
2377	2377	178	种	q	DET	m	DET		2	1	2	91	180.6428571428572	168.30440412829248	1	3152.0	种	143.07142857142858	37.57142857142857	125.86583803269842	99.63412660164926
2378	2378	178	危险。	a	ADJ	an	ADJ		3	3	1	99	151.0	284.3755062789842	2	82.0	危险	79.85714285714286	19.642857142857142	115.9672719488792	61.30207074439673
2379	2379	179	只要	vu	CCONJ	c	CCONJ		10	10	1	128	263.35714285714283	316.1233048630724	2	256.0	只要	125.28571428571428	38.35714285714285	99.39993429965388	62.24330961506411
2380	2380	179	能	vu	AUX	v	AUX		9	1	2	96	91.42857142857144	113.32993192174676	1	1507.9999999999998	能	84.07142857142857	7.357142857142857	100.40451347688816	26.52655581234221
2381	2381	179	告诉	v	VERB	v	VERB	VV	8	8	1	91	257.7142857142857	193.72971914921223	2	240.0	告诉	152.21428571428572	79.28571428571429	80.22306274331818	127.27777753033412
2382	2382	179	人们	n	NOUN	n	NOUN		7	1	3	747	235.92857142857144	363.7152466040501	2	806.0000000000001	人们	89.14285714285714	74.71428571428571	89.94987266159266	127.03060855637936
2383	2383	179	真相，	n	NOUN	d	NOUN	NN	6	2	2	561	82.78571428571429	108.36655953055718	2	11.000000000000002	真相	63.71428571428572	19.071428571428573	72.9779111115417	68.76301361063466
2384	2384	179	再	d	ADV	d	ADV	RB	3	1	2	81	54.21428571428572	95.14063167710404	1	858.0	再	39.21428571428572	15.0	66.28098043441224	54.08326913195984
2385	2385	179	麻烦	a	ADJ	an	ADJ	JJ	2	2	1	187	246.28571428571428	175.0870920311328	2	34.0	麻烦	178.71428571428572	56.785714285714285	123.5761353356294	101.85857041676437
2386	2386	179	也	d	ADV	d	ADV	RB	1	1	1	10	85.14285714285714	133.7288606220262	1	5013.0	也	71.42857142857143	13.714285714285714	103.99362225342358	49.44756034922042
2387	2387	179	值得。	v	VERB	v	VERB	VV	0	0	0	173	203.7142857142857	243.58056120289723	2	86.0	值得	138.5	40.0	86.09857307594758	111.35528725660043
2388	2388	180	也许	d	ADV	d	ADV	RB	3	3	1	203	139.14285714285714	189.6899188310292	2	137.0	也许	101.64285714285714	37.5	125.3905938274804	103.38053837297286
2389	2389	180	你们	r	PRON	r	PRON		2	2	1	22	299.92857142857144	210.16641851016007	2	469.0	你们	168.78571428571428	86.42857142857143	93.90358168388052	89.192980413831
2390	2390	180	会	vu	AUX	v	AUX		1	1	1	209	125.42857142857144	166.9665125901916	1	1360.0	会	79.85714285714286	39.785714285714285	108.04949734983046	76.96397911771881
2391	2391	180	问：	v	VERB	n	VERB	VV	0	0	0	68	106.78571428571428	88.30804733709039	1	471.0	问	86.28571428571429	20.5	71.11904363352294	52.3869531194825
2392	2392	180	为什么	r	PRON	r	PRON		1	9	2	149	159.71428571428572	118.41644345965072	3	332.0	为什么	125.89285714285714	31.428571428571427	91.98217579110262	63.17516949574672
2393	2393	180	这	r	PRON	r	PRON		2	2	4	60	82.14285714285714	105.09373852685526	1	6817.0	这	70.14285714285714	12.0	84.90066224111324	43.26661530556788
2394	2394	180	本	q	DET	r	DET		3	1	4	284	115.42857142857144	175.2254524424847	1	431.0	本	73.21428571428571	42.21428571428572	103.2563927951254	85.11184118678247
2395	2395	180	书	n	NOUN	n	NOUN		4	4	3	242	124.42857142857144	149.2422356370983	1	244.00000000000003	书	88.57142857142857	35.857142857142854	94.96594448666796	88.33851865155437
2396	2396	180	里	nd	NOUN	f	NOUN		5	1	4	334	226.0	292.73683940163244	1	1968.0	里	110.42857142857144	68.07142857142857	132.49998074701438	120.3105887073205
2397	2397	180	的	u	PART	uj	PART		6	4	2	13	177.71428571428572	233.0736942230408	1	77946.0	的	129.42857142857142	38.21428571428572	201.1860241829204	100.59833751212832
2398	2398	180	其他	r	PRON	r	PRON		7	1	3	102	412.2857142857143	296.3922180806633	2	436.0	其他	164.71428571428572	132.5	106.9582218648468	127.05721433388076
2399	2399	180	画	n	NOUN	n	NOUN		8	2	2	134	314.1428571428572	189.3310996802228	1	169.0	画	192.1428571428572	115.28571428571428	93.76784183964834	119.5882391323474
2400	2400	180	都	d	ADV	d	ADV	RB	9	1	2	74	235.7142857142857	248.1248040147276	1	3592.0	都	137.5	63.21428571428572	123.73574954024286	105.55376326202448
2401	2401	180	没有	v	VERB	v	VERB	VV	10	10	1	597	261.2857142857143	198.9100401730205	2	1983.0	没有	177.5	39.07142857142857	104.19264437980804	69.19791933878017
2402	2402	180	猴面包树	n	NOUN	n	NOUN		11	2	3	597	518.6428571428571	494.08625723838617	4	0.0	猴面包树	178.78571428571428	128.35714285714286	75.94657762573127	107.37358490193888
2403	2403	180	那么	r	PRON	r	PRON		12	1	3	108	226.42857142857144	215.30002796287863	2	460.0	那么	118.28571428571428	72.35714285714286	96.959806526378	115.8925654849951
2404	2404	180	雄伟？	a	ADJ	a	ADJ	JJ	13	3	2	206	335.92857142857144	197.044398291246	2	15.0	雄伟	206.07142857142856	92.42857142857144	89.77787214303206	95.26108055962705
2405	2405	181	答案	n	NOUN	n	NOUN	NN	2	2	1	71	198.3571428571429	155.0306914972724	2	26.0	答案	142.78571428571428	45.5	99.59071856598784	74.24741457740176
2406	2406	181	很	d	ADV	zg	ADV	RB	1	1	1	10	41.0	92.31158416704032	1	1754.9999999999998	很	29.428571428571427	11.571428571428571	62.98606907848103	41.721379044654725
2407	2407	181	简单：	a	ADJ	a	ADJ	JJ	0	0	0	439	236.6428571428572	286.42540967261	2	188.00000000000003	简单	171.71428571428572	36.71428571428572	178.70343692091356	71.30560844644948
2408	2408	181	我	r	PRON	r	PRON	PRP	1	1	2	79	126.07142857142856	130.30155370508515	1	5517.999999999999	我	104.35714285714286	21.714285714285715	108.7162802520245	53.72340348146842
2409	2409	181	试	v	VERB	v	VERB		2	2	1	145	142.5	155.34972067656162	1	70.00000000000001	试	129.71428571428572	12.785714285714286	131.02694846667916	46.09954845057528
2410	2410	181	过	u	AUX	ug	AUX	AS	3	1	2	213	154.71428571428572	225.76328582054657	1	1051.0	过	111.21428571428572	39.5	165.14417016284742	78.76071355695046
2411	2411	181	了，	u	PART	ul	PART		4	2	2	27	36.85714285714285	61.4815386261334	1	13624.0	了	36.85714285714285	0.0	61.4815386261334	0.0
2412	2412	181	但	c	CCONJ	c	CCONJ		5	3	3	8	53.285714285714285	95.65968591943046	1	1670.0	但	53.285714285714285	0.0	95.65968591943046	0.0
2413	2413	181	画	n	NOUN	n	NOUN		6	2	3	134	132.0	149.13752042997095	1	169.0	画	114.71428571428572	12.214285714285714	122.8741682555361	44.03923343602444
2414	2414	181	不	d	ADV	d	ADV	RB	7	1	3	1105	129.07142857142858	164.423870480151	1	4915.0	不	93.35714285714286	35.714285714285715	115.96650202466547	70.00043731641821
2415	2415	181	出来。	vd	VERB	v	VERB	VV	8	6	2	619	202.0	281.5056457185692	2	688.0	出来	127.5	42.785714285714285	125.81548280830032	106.66514933019434
2416	2416	182	我	r	PRON	r	PRON	PRP	7	7	1	79	39.42857142857143	71.3489556292715	1	5517.999999999999	我	39.42857142857143	0.0	71.3489556292715	0.0
2417	2417	182	画	v	VERB	n	VERB	VV	6	3	2	134	125.85714285714286	170.65707349739088	1	169.0	画	97.92857142857144	19.214285714285715	139.35948595818877	47.07468013915848
2418	2418	182	猴面包树	n	NOUN	n	NOUN		5	1	3	597	722.6428571428571	483.2542376050781	4	0.0	猴面包树	223.8571428571429	171.42857142857142	98.42390617183638	98.52680149200468
2419	2419	182	的	u	PART	uj	PART		4	2	3	13	88.28571428571429	186.50677068193548	1	77946.0	的	66.71428571428571	21.571428571428573	119.27784405174604	77.77689179929465
2420	2420	182	时候，	n	NOUN	n	NOUN	NN	3	3	1	371	205.0	233.7461993579483	2	703.0000000000001	时候	109.85714285714286	66.78571428571429	93.84474804001488	143.68327200151458
2421	2421	182	有	v	VERB	v	VERB	VV	0	0	0	482	47.92857142857143	67.5990958157137	1	5604.000000000001	有	47.92857142857143	0.0	67.5990958157137	0.0
2422	2422	182	一	m	NUM	m	NUM	CD	1	5	3	1473	32.57142857142857	89.61960426931014	1	8489.0	一	17.928571428571427	14.642857142857142	43.96502552470264	52.79557224786557
2423	2423	182	种	q	DET	m	DET		2	4	3	91	89.07142857142857	213.9133550514969	1	3152.0	种	47.57142857142857	13.928571428571429	91.1652457947453	50.220178479677
2424	2424	182	急切	a	ADJ	a	ADJ	JJ	3	3	3	323	438.7142857142857	220.7465995762784	2	10.0	急切	283.7857142857143	98.78571428571428	107.86974855380552	105.23794710181345
2425	2425	182	劝世	v	VERB	nz	VERB	VV	4	2	3	343	491.9285714285714	427.4702102044597	2	0.0	劝世	184.78571428571428	138.0	128.5374756756224	117.2811030936235
2426	2426	182	的	u	PART	uj	PART		5	1	4	13	103.57142857142856	139.8957337681554	1	77946.0	的	94.85714285714286	8.714285714285714	125.8070274796496	31.41980397190048
2427	2427	182	心情	n	NOUN	n	NOUN	NN	6	2	2	750	185.1428571428572	134.55156055943607	2	80.99999999999999	心情	142.57142857142858	42.57142857142857	104.02383949688397	73.20881512662869
2428	2428	182	在	p	ADP	p	ADP		7	1	2	175	127.35714285714286	168.7278481303364	1	12434.0	在	99.14285714285714	28.214285714285715	117.90726207057646	76.94541532005341
2429	2429	182	激励	v	VERB	v	VERB	VV	8	8	1	107	416.1428571428572	488.3710324191254	2	16.0	激励	196.0	103.07142857142856	110.6235572948702	138.78269976874654
2430	2430	182	着	u	AUX	uz	AUX	AS	9	1	2	49	91.0	129.2340070238038	1	4303.0	着	75.42857142857143	15.571428571428571	102.97622075419318	56.14358414651069
2431	2431	182	我。	r	PRON	r	PRON	PRP	10	2	2	79	24.357142857142858	62.75759162143212	1	5517.999999999999	我	24.357142857142858	0.0	62.75759162143212	0.0
2432	2432	183	啊，	e	PART	zg	PART	UH	9	9	1	8	122.57142857142856	119.96708732321684	1	414.0	啊	103.42857142857144	19.142857142857142	93.66712663600234	47.01345877642326
2433	2433	183	小王子，	nhs	PROPN	nr	PROPN		6	6	1	3047	281.6428571428572	199.478465412348	3	0.0	小王子	167.0	84.42857142857143	99.0519344298016	91.3132084685251
2434	2434	183	我	r	PRON	r	PRON	PRP	3	3	1	79	60.5	76.82052367136569	1	5517.999999999999	我	60.5	0.0	76.82052367136569	0.0
2435	2435	183	终于	d	ADV	d	ADV	RB	2	2	1	202	165.57142857142858	107.06187415676592	2	162.99999999999997	终于	127.07142857142856	38.5	79.90571612461622	74.05282863315504
2436	2436	183	慢慢	a	ADJ	d	ADJ		1	1	1	104	184.28571428571428	189.9095380781629	2	89.0	慢慢	118.0	49.21428571428572	98.31581764904364	97.60575112697626
2437	2437	183	明白：	a	ADJ	nr	ADJ		0	0	0	1431	86.85714285714286	145.1806053275206	2	155.0	明白	78.14285714285714	8.714285714285714	136.10335208575722	31.41980397190048
2438	2438	183	你	r	PRON	r	PRON	PRP	1	4	2	21	15.142857142857142	54.59834788559755	1	3011.0	你	15.142857142857142	0.0	54.59834788559755	0.0
2439	2439	183	小小	a	ADJ	b	ADJ	JJ	2	3	2	2646	267.07142857142856	296.01290133219203	2	10.0	小小	160.35714285714286	52.71428571428572	196.33848583608912	90.64327929655155
2440	2440	183	的	u	PART	uj	PART		3	1	3	13	195.0	159.22131946265415	1	77946.0	的	179.21428571428572	15.785714285714286	141.87931419314927	56.91620227696727
