	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
74	4031	296	太阳，	n	NOUN	ns	NOUN	NN	3	3	1	602	275.1333333333333	323.6705869999449	2	169.0	太阳	137.13333333333333	58.6	116.36715840629414	128.59538612770416
75	4032	296	探	v	VERB	v	VERB	VV	0	0	0	103	28.133333333333333	72.17466468382256	1	15.0	探	28.133333333333333	0.0	72.17466468382256	0.0
76	4033	296	出	vd	VERB	v	VERB	VV	1	1	1	475	96.8	100.07410587492984	1	804.0	出	91.33333333333331	5.466666666666667	93.93520225252205	20.45439371436421
77	4034	296	头	n	NOUN	n	NOUN	NN	2	1	2	181	94.33333333333331	118.1973866979394	1	443.0	头	94.33333333333331	0.0	118.1973866979394	0.0
78	4035	296	来，	vd	VERB	v	VERB		3	3	1	144	63.2	106.4394663646901	1	2934.0	来	39.6	23.6	75.20265952743961	61.292522654344495
79	4036	296	怯生生地	a	ADJ	-	ADV		4	1	2	1770	129.93333333333334	138.5835327719551	4	0.0	怯生生地	103.0	33.2	110.9702662878665	66.9588928622131
80	4037	296	吐	v	VERB	v	VERB	VV	5	5	1	59	121.13333333333334	166.34376720781844	1	32.0	吐	87.0	34.13333333333333	121.10436270699196	93.68234744188588
81	4038	296	出	vd	VERB	v	VERB	VV	6	1	2	475	86.06666666666666	93.76457516330758	1	804.0	出	86.06666666666666	0.0	93.76457516330758	0.0
82	4039	296	一	m	NUM	m	NUM	CD	7	5	3	1473	120.26666666666668	210.1892692048976	1	8489.0	一	65.8	14.266666666666667	84.75549146417201	45.09466585849027
83	4040	296	枚	q	DET	m	DET		8	1	4	5	84.33333333333333	110.26614268315647	1	33.0	枚	77.93333333333334	6.4	103.38437449096884	23.94660727535322
84	4041	296	动人的	a	ADJ	n	ADJ	JJ	9	3	3	969	269.93333333333334	267.7753951023548	3	0.0	动人的	138.8	51.53333333333333	88.57855270888095	70.61243201841695
85	4042	296	嫩	a	ADJ	a	ADJ		11	1	3	21	85.0	195.3762182730198	1	14.0	嫩	50.6	18.53333333333333	86.44828897477768	69.34538356821038
86	4043	296	芽。	n	NOUN	n	NOUN		12	7	2	13	140.13333333333333	209.7598203236793	1	37.00000000000001	芽	84.13333333333334	38.0	97.91756169803703	78.51878756068511
87	4044	297	如果	c	CCONJ	c	CCONJ		1	1	1	364	238.8	253.19720904201665	2	772.0	如果	123.86666666666666	63.266666666666666	92.60803900790086	95.005590478783
88	4045	297	是	vl	VERB	v	VERB		0	0	0	29	181.86666666666667	202.93081470184748	1	12403.0	是	128.93333333333334	36.266666666666666	114.12535018809606	68.08276009550599
89	4046	297	萝卜	n	NOUN	n	NOUN	NN	1	5	2	51	481.4	407.7910903064623	2	9.0	萝卜	213.86666666666667	104.53333333333332	68.12230830564161	108.36350349120728
90	4047	297	或者	c	CCONJ	c	CCONJ	CC	2	1	4	20	206.7333333333333	236.7923046797669	2	233.00000000000003	或者	114.8	57.266666666666666	108.00938230851366	96.25761730319785
91	4048	297	玫瑰	n	NOUN	n	NOUN	NN	3	2	3	26	555.3333333333334	581.6763896035511	2	5.999999999999999	玫瑰	252.46666666666667	115.73333333333332	173.7369147750574	128.31547927752996
92	4049	297	的	u	PART	uj	PART		4	2	2	13	60.0	92.12817158719692	1	77946.0	的	60.0	0.0	92.12817158719692	0.0
