	WORD	SENTENCE	IA_LABEL	TOTAL_DURATION	STD_TOTAL_DURATION	n_in_sent	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
1171	1197	65	畀	87.6	111.00198196428748	10	VERB	VERB	g	VERB		2	2	1	1	1	385.14596	畀	87.6	0.0	111.00198196428748	0.0
1172	1198	65	佢	57.06666666666667	90.12322428517275	11	PRON	PRON	x	PRON		1	1	2	1	1	21111.38214	佢	57.06666666666667	0.0	90.12322428517275	0.0
1173	1199	65	拒絕	241.0	185.07656073456016	12	VERB	VERB	v	VERB	VV	0	0	0	32	2	93.18047	拒絕	180.3333333333333	31.0	103.83876390293216	54.680892457969264
1174	1200	66	「呢	102.33333333333331	94.68239305993252	0	PART	PRON	y	PRON		4	1	2	14	1	5998.7518	呢	97.73333333333332	4.6	88.42885401395985	17.21162397916013
1175	1201	66	隻	62.266666666666666	89.82833010186091	1	NOUN	DET	x	DET	NNB	3	3	1	1	1	2023.87988	隻	62.266666666666666	0.0	89.82833010186091	0.0
1176	1202	66	太	103.0	115.49834053641924	2	ADV	ADV	d	ADV	RB	2	2	1	111	1	484.9526	太	96.6	6.4	110.9653399339932	23.94660727535322
1177	1203	66	老	86.6	111.42220006204629	3	ADJ	ADJ	a	ADJ		1	1	1	178	1	543.75983	老	86.6	0.0	111.42220006204629	0.0
1178	1204	66	喇。	31.0	81.07527366589643	4	PART	PART	n	PART	SFN	0	0	0	24	1	2051.62695	喇	22.8	8.2	58.29373894338909	30.68159057154632
1179	1205	66	我	79.2	94.8853343076087	5	PRON	PRON	r	PRON	PRP	1	4	2	704	1	49930.23889	我	67.73333333333333	11.466666666666669	74.81217963822617	42.90433803500787
1180	1206	66	要	98.73333333333332	122.26335873387778	6	AUX	AUX	v	AUX	MD	2	3	2	109	1	3311.42695	要	91.53333333333332	7.2	114.36017177710468	26.93993318477238
1181	1207	66	隻	251.66666666666663	280.93431418908034	7	NOUN	DET	x	DET	NNB	3	1	3	1	1	2023.87988	隻	178.0	51.266666666666666	189.77319796711723	99.27434490116543
1182	1208	66	襟	327.06666666666666	235.79919894313088	8	NOUN	NOUN	n	NOUN		4	1	2	1	1	9.52512	襟	208.13333333333333	100.53333333333332	105.06053281587504	130.88104862388937
1183	1209	66	養	177.53333333333333	184.92191745587	9	VERB	VERB	x	VERB		5	5	1	27	1	37.68632	養	144.2	33.333333333333336	137.08693105714588	87.40912741559406
1184	1210	66	啲	93.4	181.5653417735151	10	NOUN	DET	zg	DET		6	1	2	1	1	4209.68671	啲	66.2	14.4	126.63606647923542	53.87986636954476
1185	1211	66	嘅。」	69.86666666666666	80.4453161401513	11	PART	PART	x	PART		7	7	1	1	1	15735.49004	嘅	69.86666666666666	0.0	80.4453161401513	0.0
1186	1212	67	去	258.53333333333336	186.63435434619805	0	VERB	VERB	v	VERB	VV	0	0	0	57	1	4675.58908	去	133.06666666666666	81.93333333333334	77.42735663546544	110.46113444203904
1187	1213	67	到	158.66666666666666	134.6742572118204	1	PART	PART	v	PART		1	1	1	67	1	9168.95856	到	144.0	3.2	116.9968660548934	11.973303637676606
1188	1214	67	呢	64.66666666666667	98.06097876095036	2	PART	PRON	y	PRON		2	1	2	14	1	5998.7518	呢	55.06666666666667	9.6	74.4512965337445	35.91991091302984
1189	1215	67	度	39.53333333333333	67.17029766860415	3	NUM	NUM	zg	NUM		3	3	1	51	1	1744.33846	度	39.53333333333333	0.0	67.17029766860415	0.0
1190	1216	67	我	129.53333333333333	131.83366624483884	4	PRON	PRON	r	PRON	PRP	4	4	2	704	1	49930.23889	我	118.53333333333332	11.0	124.41000317052038	41.15823125451335
1191	1217	67	已經	121.33333333333331	126.69631232027062	5	ADV	ADV	d	ADV	RB	5	3	2	53	2	2790.44457	已經	102.06666666666666	8.866666666666667	94.70759678552132	33.17602882939561
1192	1218	67	好	105.6	120.72160811829282	6	ADV	ADV	a	ADV	RB	6	2	2	312	1	10788.64225	好	105.6	0.0	120.72160811829282	0.0
1193	1219	67	唔	87.93333333333334	108.77221867533802	7	ADV	ADV	y	ADV		7	1	2	45	1	13258.13186	唔	80.13333333333334	7.8	93.62967240974176	29.184927616836745
1194	1220	67	耐煩。	101.6	107.63815928068138	8	ADJ	ADJ	a	ADJ	JJ	8	8	1	41	2	13.66647	耐煩	89.73333333333333	11.866666666666667	91.04392102472056	33.13380281357528
1195	1221	68	因為	77.0	128.18216204553062	0	CCONJ	CCONJ	c	CCONJ		13	13	1	48	2	2274.43182	因為	49.86666666666667	13.933333333333334	72.41902757946667	41.45112248848704
1196	1222	68	我	68.53333333333333	101.63127252748316	1	PRON	PRON	r	PRON	PRP	12	12	1	704	1	49930.23889	我	68.53333333333333	0.0	101.63127252748316	0.0
1197	1223	68	趕	104.6	146.76093939919207	2	VERB	VERB	x	VERB		11	11	1	29	1	44.72663	趕	77.66666666666667	14.333333333333334	115.8105733035153	53.63042254375984
1198	1224	68	住	107.6	139.47511128035234	3	PART	PART	v	PART		10	1	2	61	1	4342.21005	住	92.86666666666666	7.533333333333333	103.41106753577633	28.187152313697023
1199	1225	68	要	52.66666666666666	79.97638540358162	4	AUX	AUX	v	AUX	MD	9	1	3	109	1	3311.42695	要	52.66666666666666	0.0	79.97638540358162	0.0
1200	1226	68	修理	232.9333333333333	130.00126495111073	5	VERB	VERB	v	VERB	VV	8	3	2	64	2	1.65654	修理	198.86666666666667	19.73333333333333	93.9807545310327	39.847152414640064
1201	1227	68	我	89.8	93.35395010389225	6	PRON	PRON	r	PRON	PRP	7	2	4	704	1	49930.23889	我	89.8	0.0	93.35395010389225	0.0
1202	1228	68	部	6.466666666666667	24.19605110113816	7	NOUN	NOUN	n	NOUN		6	1	4	24	1	195.05779	部	6.466666666666667	0.0	24.19605110113816	0.0
1203	1229	68	引擎，	173.0	155.06686729709006	8	NOUN	NOUN	n	NOUN	NN	5	3	3	32	2	7.0403	引擎	142.4	16.333333333333332	83.19839742046318	61.11373731730772
1204	1230	68	就	162.26666666666668	157.4502955079969	9	ADV	ADV	d	ADV	RB	2	2	1	95	1	11876.16191	就	124.0	38.266666666666666	133.6742308749147	69.45834883023224
1205	1231	68	求其	326.53333333333336	170.69968430615864	10	ADJ	ADJ	-	ADJ		1	1	1	55	2	54.25174	求其	163.6	134.66666666666666	81.81263146156996	108.39413678280246
1206	1232	68	畫	276.8666666666667	285.4892564625778	11	VERB	VERB	zg	VERB	VV	0	0	0	53	1	43.89836	畫	136.06666666666666	98.73333333333332	113.3739927065384	125.04424105980338
1207	1233	68	咗	146.13333333333333	167.0141178330609	12	PART	PART	x	PART	DEC	1	1	1	1	1	5130.30979	咗	100.06666666666666	38.333333333333336	95.7249299933002	78.52105167122734
1208	1234	68	下	299.6	223.92969134678563	13	PART	NOUN	f	NOUN		2	1	3	180	1	2057.01071	下	187.9333333333333	55.333333333333336	105.424517494219	73.70813312578801
1209	1235	68	面	402.2	225.3773724223441	14	NOUN	NOUN	n	NOUN		3	3	2	96	1	398.81243	面	185.53333333333333	101.8	114.05604859989768	84.85297087708047
1210	1236	68	呢	608.6666666666666	571.4895935671582	15	PART	PRON	y	PRON		4	1	3	14	1	5998.7518	呢	176.93333333333334	127.73333333333332	71.91334291276473	128.96276809822112
1211	1237	68	幅	501.9333333333333	251.96440665741304	16	NOUN	DET	n	DET	NNB	5	1	2	7	1	15.73715	幅	192.06666666666663	145.33333333333334	65.47006101180057	97.64129363246995
1212	1238	68	圖畫。	863.4666666666667	453.2807616575944	17	NOUN	NOUN	n	NOUN	NN	6	6	1	65	2	1.24241	圖畫	230.06666666666663	208.2	82.31117110628963	134.57102214072685
1213	1239	69	仲	772.5333333333333	597.4081649555483	0	ADJ	ADJ	zg	ADJ		1	1	1	207	1	1077.16627	仲	203.13333333333333	205.0	45.08786483695536	144.34911384094696
1214	1240	69	加	242.0	271.8224910978977	1	VERB	VERB	v	VERB	VV	0	0	0	69	1	67.91821	加	134.33333333333334	53.53333333333333	106.22345420020108	102.2844834545082
1215	1241	69	多	373.8	442.84507448993946	2	ADJ	ADJ	m	ADJ	JJ	1	1	2	121	1	2062.39447	多	163.13333333333333	43.6	96.4122168376786	63.84543836485109
1216	1242	69	句：	177.26666666666668	235.87750116438733	3	NOUN	DET	q	DET	NN	2	2	1	8	1	369.40881	句	119.06666666666666	26.33333333333333	124.20277327374332	54.078543701628
1217	1243	69	「嗱，	133.6	148.92494754069918	4	PART	PART	x	PART		3	10	2	0	1	0.0	嗱	89.0	21.73333333333333	88.59495847206355	51.9749512318728
1218	1244	69	呢	376.3333333333333	312.96510277594143	5	PART	PRON	y	PRON		4	1	5	14	1	5998.7518	呢	165.33333333333334	104.06666666666666	51.20503447470332	99.67311015960568
1219	1245	69	個	135.06666666666666	177.62674973725726	6	NOUN	DET	zg	DET	NNB	5	1	4	175	1	6956.23292	個	71.0	54.66666666666666	86.21755428372268	99.46836459676793
1220	1246	69	箱	129.8	219.24938616409705	7	NOUN	NOUN	n	NOUN	NN	6	1	3	3	1	30.64602	箱	82.8	39.8	131.66583965985	105.84781528213044
1221	1247	69	入	248.66666666666663	165.8849668361248	8	VERB	NOUN	v	NOUN		7	4	2	83	1	557.4263	入	163.53333333333333	54.46666666666667	97.37547033119904	94.7515112749601
1222	1248	69	邊，	198.26666666666668	231.2786102421829	9	PRON	PRON	x	PRON		8	1	3	93	1	432.77153	邊	131.73333333333332	41.2	107.39923442723207	82.67704235961355
1223	1249	69	就係	192.6	186.8535255219981	10	ADV	ADV	-	ADV		9	9	1	101	2	0.0	就係	120.73333333333332	53.93333333333333	94.57798663301918	92.561667131822
1224	1250	69	你	237.0	217.34059292578857	11	PRON	PRON	r	PRON	PRP	10	2	2	142	1	18137.06144	你	166.93333333333334	43.06666666666667	135.66206380398154	91.02854253230444
1225	1251	69	要	114.26666666666668	133.46183807449313	12	AUX	AUX	v	AUX	MD	11	1	2	109	1	3311.42695	要	99.73333333333332	14.533333333333331	123.74299531241712	54.3787540211146
1226	1252	69	嘅	139.66666666666666	169.06750788434252	13	PART	PART	x	PART		12	12	1	1	1	15735.49004	嘅	111.26666666666668	28.4	137.99780996651924	58.206299773592654
1227	1253	69	綿羊	261.1333333333333	146.6800902947939	14	NOUN	NOUN	ns	NOUN	NN	13	2	3	18	2	2.48481	綿羊	155.4	93.73333333333332	83.19038405969766	81.63452428694342
1228	1254	69	仔	72.2	91.20614014418108	15	NOUN	NOUN	zg	NOUN		14	1	3	126	1	833.2405	仔	72.2	0.0	91.20614014418108	0.0
1229	1255	69	喇。」	35.4	97.5662509955842	16	PART	PART	n	PART	SFN	15	3	2	24	1	2051.62695	喇	25.066666666666663	10.333333333333334	64.5057792415188	38.663792996664064
1230	1256	70	點知，	90.06666666666666	158.29443732768655	0	PRON	PRON	-	PRON		18	18	1	319	2	412.89303	點知	53.333333333333336	36.73333333333333	83.2343412033492	94.64774458779011
1231	1257	70	完全	320.93333333333334	325.07711221937615	1	ADV	ADV	ad	ADV	RB	15	1	2	243	2	561.98179	完全	169.66666666666666	53.66666666666666	100.07708140339736	75.05879177166538
1232	1258	70	冇	146.0	235.15158231801604	2	VERB	VERB	zg	VERB		14	14	1	27	1	3127.55082	冇	100.06666666666666	24.4	131.4779913986452	62.23482412069093
1233	1259	70	諗	122.8	148.39955076302175	3	VERB	VERB	x	VERB		13	1	2	6	1	1926.55805	諗	97.46666666666668	11.8	115.8268055714604	44.15155716393252
1234	1260	70	過	124.26666666666668	150.32962301408048	4	PART	PART	zg	PART	UH	12	1	3	299	1	1039.06581	過	84.8	29.6	86.66271785875784	72.96830362104723
1235	1261	70	呢	94.0	133.07892395116517	5	PART	PRON	y	PRON		11	1	4	14	1	5998.7518	呢	83.2	10.8	106.94559364461912	40.40989977715856
1236	1262	70	個	93.13333333333334	131.06225831853945	6	NOUN	DET	zg	DET	NNB	10	2	3	175	1	6956.23292	個	74.6	18.53333333333333	101.7944333776001	48.854705220912166
1237	1263	70	小	10.666666666666666	39.91101212558871	7	ADJ	ADJ	a	ADJ		9	1	3	326	1	681.66693	小	10.666666666666666	0.0	39.91101212558871	0.0
1238	1264	70	判官	294.1333333333333	240.70503849225	8	NOUN	NOUN	v	NOUN	NN	8	2	2	20	2	0.0	判官	173.53333333333333	81.73333333333333	101.62012049239505	133.8175208591494
1239	1265	70	竟然	358.3333333333333	397.454008520343	9	ADV	ADV	d	ADV	RB	7	1	2	13	2	547.48705	竟然	192.6	64.26666666666667	83.83459906267817	111.22138083819836
1240	1266	70	雙	110.33333333333331	116.3114592615687	10	VERB	VERB	zg	VERB		6	6	1	58	1	117.61446	雙	95.4	14.933333333333334	98.03999184006494	55.875416975824194
1241	1267	70	眼	151.46666666666667	213.00856529465875	11	NOUN	NOUN	n	NOUN	NN	5	1	2	101	1	341.2476	眼	108.53333333333332	42.93333333333333	125.8373906630652	110.1607714005106
1242	1268	70	發	115.86666666666666	161.6258505176556	12	VERB	VERB	zg	VERB		4	2	2	126	1	96.49356	發	79.93333333333334	25.933333333333334	93.7418203839081	66.30079604013481
1243	1269	70	住	244.7333333333333	207.63990196705663	13	PART	PART	v	PART		3	1	3	61	1	4342.21005	住	150.73333333333332	76.86666666666666	110.76489616400234	109.02835512939843
1244	1270	70	光	217.9333333333333	294.550384295945	14	NOUN	NOUN	n	NOUN	NN	2	2	3	49	1	79.514	光	126.73333333333332	51.8	107.26134231658467	110.25558186927924
1245	1271	70	噉	135.6	195.0882877058487	15	PRON	PRON	zg	PRON		1	1	1	3	1	0.41414	噉	90.6	45.0	108.5146994650955	116.03160488993218
1246	1272	70	話：	48.86666666666667	124.61613949333456	16	VERB	VERB	x	VERB		0	0	0	35	1	3423.24352	話	48.86666666666667	0.0	124.61613949333456	0.0
1247	1274	70	「我	0.0	0.0	17	PRON	PRON	r	PRON	PRP	2	2	2	704	1	49930.23889	我	0.0	0.0	0.0	0.0
1248	1275	70	就	170.86666666666667	231.9465072429896	18	ADV	ADV	d	ADV	RB	3	1	2	95	1	11876.16191	就	93.53333333333332	41.53333333333333	106.09924075547802	68.88141178060224
1249	1276	70	係	222.6	224.367496160503	19	VERB	VERB	zg	VERB		4	4	1	6	1	22827.14525	係	136.06666666666666	62.73333333333333	99.63230176782808	120.690494884873
1250	1277	70	要	145.66666666666666	144.81328975231824	20	AUX	AUX	v	AUX	MD	5	7	3	109	1	3311.42695	要	128.86666666666667	16.8	115.98900331017975	62.85984409780221
1251	1278	70	呢	144.33333333333334	128.6160522208985	21	PART	PRON	y	PRON		6	1	5	14	1	5998.7518	呢	114.33333333333331	30.0	83.77721779948426	76.02455743595837
1252	1279	70	隻	166.4	156.15283111960113	22	NOUN	DET	x	DET	NNB	7	1	4	1	1	2023.87988	隻	128.4	33.8	116.45359590841323	84.64923705110007
1253	1280	70	喇！	58.73333333333333	104.49080767650754	23	PART	PART	n	PART	SFN	8	4	3	24	1	2051.62695	喇	58.73333333333333	0.0	104.49080767650754	0.0
1254	1281	70	你	93.66666666666669	138.14758613727406	24	PRON	PRON	r	PRON	PRP	9	1	3	142	1	18137.06144	你	49.0	36.13333333333333	67.74363438729871	77.0678200605732
1255	1282	70	估	136.06666666666666	123.36799512929689	25	VERB	VERB	n	VERB		10	6	2	28	1	289.89481	估	124.13333333333334	11.933333333333334	96.76147075268248	44.65044481550237
1256	1283	70	下	194.2	165.222758722883	26	PART	PART	f	PART		11	1	3	180	1	2057.01071	下	148.66666666666666	45.53333333333333	121.5070185444263	92.64114756533526
1257	1284	70	呢	169.86666666666667	196.07681034624048	27	PART	PRON	y	PRON		12	1	6	14	1	5998.7518	呢	117.33333333333331	32.06666666666667	101.901041320598	70.96521839762224
1258	1285	70	隻	120.93333333333334	143.7388681680158	28	NOUN	DET	x	DET	NNB	13	1	5	1	1	2023.87988	隻	93.46666666666668	27.466666666666665	102.05153382265038	75.19119333775436
1259	1286	70	羊	209.66666666666663	195.68841446431	29	NOUN	NOUN	n	NOUN	NN	14	1	4	10	1	4.55549	羊	150.73333333333332	40.0	104.33629388770822	109.73969199883878
1260	1287	70	使	130.93333333333334	132.3361712542048	30	VERB	VERB	v	VERB	VV	15	5	3	17	1	124.24063	使	130.93333333333334	0.0	132.3361712542048	0.0
1261	1288	70	唔	201.7333333333333	233.06864987714576	31	ADV	ADV	y	ADV		16	2	5	45	1	13258.13186	唔	138.13333333333333	38.266666666666666	136.68546212218604	76.2928276809528
1262	1289	70	使	227.0	231.45309099973872	32	AUX	AUX	v	AUX		17	1	5	17	1	124.24063	使	140.4	71.8	121.1295724971129	155.535719370182
1263	1290	70	食	181.66666666666663	243.2643737902358	33	VERB	VERB	v	VERB		18	3	4	154	1	943.81466	食	71.06666666666666	84.0	83.79854148823567	148.61673301931157
1264	1291	70	好	218.6	211.7705676748621	34	ADV	ADV	a	ADV	RB	19	1	3	312	1	10788.64225	好	145.53333333333333	62.53333333333333	87.26195556420271	147.69918377868206
1265	1292	70	多	194.6	227.93852972530405	35	ADJ	ADJ	m	ADJ	JJ	20	2	2	121	1	2062.39447	多	134.33333333333334	42.0	113.30882087855689	157.14961024450554
1266	1293	70	草	74.2	101.33192981484169	36	NOUN	NOUN	n	NOUN		21	1	2	22	1	19.8785	草	64.0	2.7333333333333334	82.41359111214607	10.227196857182108
1267	1294	70	吖嗱？」	108.23333333333332	200.38952622884813	37	NOUN	NOUN	-	NOUN		22	22	1	1	2	0.0	吖嗱	75.43333333333334	7.666666666666667	94.44272808897934	28.68603996526688
1268	1295	71	「點解	440.3333333333333	222.11008281680705	0	PRON	PRON	-	PRON		2	2	1	234	2	1626.30986	點解	170.4	130.8	61.40662287842684	90.37713575161956
1269	1296	71	噉	263.8	239.6414543994145	1	CCONJ	CCONJ	zg	CCONJ		1	1	1	3	1	0.41414	噉	158.26666666666668	73.06666666666666	100.37029219622484	116.76099044153784
1270	1297	71	問	632.4	526.4309767987949	2	VERB	VERB	zg	VERB	VV	0	0	0	123	1	721.00979	問	195.0	192.4	141.7321417322126	171.1450846504217
1271	1298	71	呀？」	321.8666666666667	332.9978711977334	3	PART	PART	y	INTJ		1	1	1	9	1	7850.76547	呀	143.2	94.13333333333334	117.20250281741713	110.88123776766244
1272	1299	72	「因為	1293.4666666666667	663.8581039817336	0	CCONJ	CCONJ	c	CCONJ		7	7	1	48	2	2274.43182	因為	195.46666666666667	181.3333333333333	75.3630030069279	86.58765629246597
1273	1300	72	我	282.06666666666666	172.61072452840878	1	PRON	PRON	r	PRON	PRP	6	1	2	704	1	49930.23889	我	186.2	70.46666666666667	94.75526370603376	92.88119053691956
1274	1301	72	住	404.4	327.08873413800114	2	PART	PART	v	PART		5	5	1	61	1	4342.21005	住	181.06666666666663	135.06666666666666	123.93302850957672	135.1460773467814
1275	1302	72	嗰	341.06666666666666	401.6249438911328	3	PRON	PRON	x	PRON		4	1	3	1	1	2040.85943	嗰	143.86666666666667	77.4	112.92526535525856	92.75041778881643
1276	1303	72	度	325.4	394.85622699914455	4	NOUN	NOUN	zg	NOUN	NN	3	2	2	51	1	1744.33846	度	173.0	72.6	99.50008375205856	101.0615653945653
1277	1304	72	好	126.06666666666666	159.42123098536433	5	ADV	ADV	a	ADV	RB	2	1	2	312	1	10788.64225	好	91.46666666666668	34.6	92.1107063387434	92.53021128258597
1278	1305	72	細	186.26666666666668	187.56455481306224	6	ADJ	ADJ	zg	ADJ	JJ	1	1	1	71	1	105.1904	細	132.53333333333333	34.666666666666664	133.8680278815255	88.44408151796003
1279	1306	72	噶。」	79.53333333333333	152.18710706086625	7	VERB	VERB	nrt	VERB		0	0	0	0	1	0.0	噶	61.333333333333336	18.2	102.24915104238708	68.09816443928574
1280	1307	73	「哦，	160.66666666666666	330.6947568713816	0	INTJ	INTJ	zg	INTJ		4	4	1	1	1	375.20671	哦	113.93333333333334	46.73333333333333	189.4805061799821	150.43158651766663
1281	1308	73	一定	270.8	212.759707964956	1	ADV	ADV	d	ADV	RB	1	1	1	909	2	908.19901	一定	162.13333333333333	59.333333333333336	101.61159163971185	77.19211243528851
1282	1309	73	夠	211.26666666666668	220.3547039560435	2	VERB	VERB	x	VERB		0	0	0	41	1	64.19099	夠	146.26666666666668	44.06666666666667	146.8366287938931	127.05508866454564
1283	1310	73	位	162.2	146.4846749663595	3	NOUN	DET	q	DET	NNB	1	1	2	27	1	197.5426	位	130.0	22.666666666666668	102.6528129181076	77.64076821418557
1284	1311	73	㗎喇，	314.8666666666667	720.2175473810365	4	VERB	VERB	-	VERB		2	2	1	24	1	2051.62695	喇	104.6	29.6	100.18968676132955	82.4570999570888
1285	1312	73	我	94.86666666666666	162.2898093603607	5	PRON	PRON	r	PRON	PRP	3	1	2	704	1	49930.23889	我	80.2	14.666666666666666	124.02806134097236	54.87764167268447
1286	1313	73	畀	64.6	97.05105185760053	6	VERB	VERB	g	VERB		4	4	1	1	1	385.14596	畀	49.13333333333333	15.466666666666669	76.33161570119917	57.87096758210362
1287	1314	73	你	253.13333333333333	188.18319679385712	7	PRON	PRON	r	PRON	PRP	5	3	4	142	1	18137.06144	你	176.0	77.13333333333334	127.96041054430336	102.27666183228486
1288	1315	73	呢	143.73333333333332	121.54860024789352	8	PART	PRON	y	PRON		6	1	5	14	1	5998.7518	呢	128.6	15.133333333333333	105.7946438467783	56.62374845317899
1289	1316	73	隻	184.6	155.48196036839772	9	NOUN	DET	x	DET	NNB	7	1	4	1	1	2023.87988	隻	138.2	39.6	93.8546393809775	85.98589031540777
1290	1317	73	綿羊	167.8	144.43323717205817	10	NOUN	NOUN	ns	NOUN	NN	8	6	3	18	2	2.48481	綿羊	129.2	38.6	110.35470085139102	65.46021692600782
1291	1318	73	仔	110.33333333333331	116.55365955453976	11	X	X	zg	PART		9	1	4	126	1	833.2405	仔	90.06666666666666	20.266666666666666	95.28866086208208	46.59966618859934
1292	1319	73	都	169.4	167.15374160733984	12	ADV	ADV	d	ADV	RB	10	4	3	35	1	14767.65553	都	103.66666666666669	55.4	82.62498949403194	112.01595124504964
1293	1320	73	好	138.26666666666668	169.61700648487135	13	ADV	ADV	a	ADV	RB	11	3	3	312	1	10788.64225	好	104.13333333333334	34.13333333333333	118.55849001887448	89.39341263327081
1294	1321	73	細	161.33333333333334	214.34945507019347	14	ADJ	ADJ	zg	ADJ	JJ	12	1	4	71	1	105.1904	細	122.73333333333332	38.6	153.73113615082084	99.462421714602
1295	1322	73	隻	171.33333333333334	202.1424140440485	15	NOUN	DET	x	DET	NNB	13	1	3	1	1	2023.87988	隻	117.8	28.066666666666663	92.77011012892748	72.59427586861713
1296	1323	73	㗎。」	76.06666666666666	133.5427355651449	16	PART	PART	x	PART		14	10	2	0	0	0.0		63.66666666666666	12.4	106.80428622277084	46.39655159599686
1297	1324	74	佢	72.8	239.1474301206964	0	PRON	PRON	x	PRON		12	1	2	1	1	21111.38214	佢	27.73333333333333	45.06666666666667	75.82476874712876	168.62402623061226
1298	1325	74	閧	147.2	172.14807579522926	1	VERB	VERB	x	VERB		11	11	1	0	1	0.0	閧	113.8	33.4	140.14525797661986	87.2053515177442
1299	1326	74	埋	238.4	275.3373203908253	2	PART	PART	v	PART		10	1	6	83	1	1179.45772	埋	162.2	54.46666666666667	155.55200630871548	92.30519426819322
1300	1327	74	幅	253.53333333333333	316.2545107276031	3	NOUN	DET	n	DET	NNB	9	1	5	7	1	15.73715	幅	104.53333333333332	72.26666666666667	103.77531284248462	95.1689491845365
1301	1328	74	畫	167.73333333333332	212.1532360242369	4	NOUN	NOUN	zg	NOUN		8	2	4	53	1	43.89836	畫	116.6	28.53333333333333	129.52569886577206	72.75425913458416
1302	1329	74	度	95.4	133.88243599018756	5	ADV	ADV	zg	ADV		7	1	4	51	1	1744.33846	度	82.46666666666667	12.933333333333334	124.25235969143156	36.36567368030217
