	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	Sp_clue	Sp_jed351	N_SYL	Freq	Word_Position	Lengths	Prev_Freq	Prev_N_SYL	Pre_Punct	Post_Punct	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
1213	1240	68	。因為	CCONJ	CCONJ	c	CCONJ		13	13	1	48	145.73333333333332	207.04185298844504	14.339858531951904	10.387217104434969	2	2274.43182	0.0555555555555555	18	-1.0	-1	True	False	88.86666666666666	29.0	113.86358309642094	64.88862252608953
1214	1241	68	我	PRON	PRON	r	PRON	PRP	12	12	1	704	82.26666666666667	151.32854617979018	5.067525863647461	9.553725242614746	1	49930.23889	0.1111111111111111	18	2274.43182	2	False	False	64.53333333333333	17.733333333333334	107.21123490049392	66.35205765879122
1215	1242	68	趕	VERB	VERB	x	VERB		11	11	1	29	130.4	175.47983739829863	11.337656021118164	17.498979568481445	1	44.72663	0.1666666666666666	18	49930.23889	1	False	False	106.86666666666666	12.533333333333331	143.3140452138434	46.895439247566735
1216	1243	68	住	PART	PART	v	PART		10	1	2	61	158.33333333333334	167.76994830885403	6.728139877319336	2.854682207107544	1	4342.21005	0.2222222222222222	18	44.72663	1	False	False	132.6	25.73333333333333	128.00354161767035	96.28531675298277
1217	1244	68	要	AUX	AUX	v	AUX	MD	9	1	3	109	103.46666666666668	161.59367424362736	7.508096694946289	7.063514709472656	1	3311.42695	0.2777777777777778	18	4342.21005	1	False	False	81.26666666666667	22.2	118.10586588123196	59.52724866255228
1218	1245	68	修理	VERB	VERB	v	VERB	VV	8	3	2	64	301.1333333333333	221.9365875399748	17.29589033126831	15.19604206085205	2	1.65654	0.3333333333333333	18	3311.42695	1	False	False	209.8	72.93333333333334	125.3837841721701	113.69753246613968
1219	1246	68	我	PRON	PRON	r	PRON	PRP	7	2	4	704	61.46666666666667	102.23232800288216	5.418581008911133	7.664237022399902	1	49930.23889	0.3888888888888889	18	1.65654	2	False	False	61.46666666666667	0.0	102.23232800288216	0.0
1220	1247	68	部	NOUN	NOUN	n	NOUN		6	1	4	24	46.46666666666667	147.68473930038343	11.349058151245115	11.778417587280272	1	195.05779	0.4444444444444444	18	49930.23889	1	False	False	26.8	19.666666666666668	76.4636732921806	73.58592860655418
1221	1248	68	引擎	NOUN	NOUN	n	NOUN	NN	5	3	3	32	152.0	135.84648198119328	20.1885666847229	16.428486943244934	2	7.0403	0.5	18	195.05779	1	False	False	128.2	23.8	124.104364682848	47.94051870112936
1222	1249	68	，就	ADV	ADV	d	ADV	RB	2	2	1	95	153.6	250.52047155206031	9.393378734588625	7.463100433349609	1	11876.16191	0.5555555555555556	18	7.0403	2	True	False	67.6	43.06666666666667	68.21514983247246	75.96706888879915
1223	1250	68	求其	ADJ	ADJ	-	ADJ		1	1	1	55	334.53333333333336	354.5635564402461	19.456010341644287	18.45374250411988	2	54.25174	0.6111111111111112	18	11876.16191	1	False	False	217.6	40.6	162.26266771298114	85.84854881320554
1224	1251	68	畫	VERB	VERB	zg	VERB	VV	0	0	0	53	169.73333333333332	198.7200599391572	12.709500312805176	15.586665153503418	1	43.89836	0.6666666666666666	18	54.25174	2	False	False	114.6	55.13333333333333	125.21171404199104	92.73896460256366
1225	1252	68	咗	PART	PART	x	PART	DEC	1	1	1	1	151.6	179.11180865593423	12.44603443145752	4.599668979644775	1	5130.30979	0.7222222222222222	18	43.89836	1	False	False	124.93333333333334	26.666666666666668	132.89818993834675	90.11893376101509
1226	1253	68	下	PART	PART	f	PART		2	1	3	180	124.13333333333334	122.93893696556115	8.12241268157959	9.241097450256348	1	2057.01071	0.7777777777777778	18	5130.30979	1	False	False	99.93333333333334	24.2	89.58903702772766	64.08972876626436
1227	1254	68	面	NOUN	NOUN	n	NOUN		3	3	2	96	98.8	184.14892523896705	7.553698539733887	2.4841132164001465	1	398.81243	0.8333333333333334	18	2057.01071	1	False	False	55.13333333333333	35.0	87.72750740534896	93.83602719638124
1228	1255	68	呢	PART	PRON	y	PRON		4	1	3	14	254.13333333333333	228.846052086453	7.085967063903809	5.564822673797607	1	5998.7518	0.8888888888888888	18	398.81243	1	False	False	149.6	83.86666666666666	107.8287531227177	137.48011573395704
1229	1256	68	幅	NOUN	DET	n	DET	NNB	5	1	2	7	146.2	139.73937645965557	11.093905448913574	8.725652694702148	1	15.73715	0.9444444444444444	18	5998.7518	1	False	False	106.73333333333332	36.13333333333333	110.5027702015756	73.42921005219169
1230	1257	68	圖畫	NOUN	NOUN	n	NOUN	NN	6	6	1	65	103.06666666666666	173.38760688763838	11.116666316986084	10.372547149658203	2	1.24241	1.0	18	15.73715	1	False	False	49.86666666666667	42.333333333333336	78.6823713137546	85.11143022858654
1231	1258	69	。仲	ADJ	ADJ	zg	ADJ		1	1	1	207	47.93333333333333	75.0319635592429	15.142205238342283	13.28373908996582	1	1077.16627	0.0588235294117647	17	-1.0	-1	True	False	47.93333333333333	0.0	75.0319635592429	0.0
1232	1259	69	加	VERB	VERB	v	VERB	VV	0	0	0	69	115.8	145.13083752256102	11.696533203125	11.420127868652344	1	67.91821	0.1176470588235294	17	1077.16627	1	False	False	104.13333333333334	7.133333333333334	120.39040197992898	26.69048935898744
1233	1260	69	多	ADJ	ADJ	m	ADJ	JJ	1	1	2	121	113.13333333333334	126.92615525922498	8.894230842590332	8.081456184387207	1	2062.39447	0.1764705882352941	17	67.91821	1	False	False	113.13333333333334	0.0	126.92615525922498	0.0
1234	1261	69	句	NOUN	DET	q	DET	NN	2	2	1	8	89.2	98.7753005563638	12.86021900177002	12.51768970489502	1	369.40881	0.2352941176470588	17	2062.39447	1	False	False	89.2	0.0	98.7753005563638	0.0
1235	1262	69	：「嗱	PART	PART	x	PART		3	10	2	0	248.66666666666663	187.8192984996188	17.255069494247437	22.05140209197998	1	0.0	0.2941176470588235	17	369.40881	1	True	False	139.73333333333332	74.06666666666666	82.39859761481921	83.42698737352453
1236	1263	69	，呢	PART	PRON	y	PRON		4	1	5	14	269.1333333333333	242.9833647712443	20.85233211517334	14.041563510894775	1	5998.7518	0.3529411764705882	17	0.0	1	True	False	134.53333333333333	68.93333333333334	78.35974022984564	83.31103701724572
1237	1264	69	個	NOUN	DET	zg	DET	NNB	5	1	4	175	33.8	73.50301581114432	7.965069770812988	2.843965530395508	1	6956.23292	0.4117647058823529	17	5998.7518	1	False	False	33.8	0.0	73.50301581114432	0.0
1238	1265	69	箱	NOUN	NOUN	n	NOUN	NN	6	1	3	3	38.93333333333333	89.69166937656782	15.88560390472412	14.129870414733888	1	30.64602	0.4705882352941176	17	6956.23292	1	False	False	38.93333333333333	0.0	89.69166937656782	0.0
1239	1266	69	入	VERB	NOUN	v	NOUN		7	4	2	83	207.46666666666667	274.5747904589123	13.614822387695312	7.851947784423828	1	557.4263	0.5294117647058824	17	30.64602	1	False	False	115.93333333333334	46.333333333333336	125.114063513615	94.44057508413545
1240	1267	69	邊	PRON	PRON	x	PRON		8	1	3	93	207.2	176.86084925726217	6.811594486236572	4.446648597717285	1	432.77153	0.5882352941176471	17	557.4263	1	False	False	146.2	37.86666666666667	118.04530203838412	81.04802417222902
1241	1268	69	，就係	ADV	ADV	-	ADV		9	9	1	101	211.0	159.74104043732785	11.851713418960571	9.24589729309082	2	0.0	0.6470588235294118	17	432.77153	1	True	False	126.6	67.46666666666667	87.86641375785554	88.98604135231298
1242	1269	69	你	PRON	PRON	r	PRON	PRP	10	2	2	142	227.06666666666663	254.8422954604584	7.011808395385742	6.618248462677002	1	18137.06144	0.7058823529411765	17	0.0	2	False	False	155.0	56.46666666666667	128.32199084074924	131.8124256493126
1243	1270	69	要	AUX	AUX	v	AUX	MD	11	1	2	109	49.93333333333333	74.3948624271566	9.059806823730469	7.259130477905273	1	3311.42695	0.7647058823529411	17	18137.06144	1	False	False	42.2	7.733333333333333	66.26532527146708	28.93548379105181
1244	1271	69	嘅	PART	PART	x	PART		12	12	1	1	251.0	211.6538053835397	4.011078357696533	6.690609455108643	1	15735.49004	0.8235294117647058	17	3311.42695	1	False	False	160.73333333333332	90.26666666666668	124.49174894568536	120.70264656953007
1245	1272	69	綿羊	NOUN	NOUN	ns	NOUN	NN	13	2	3	18	158.06666666666666	156.98852045788428	26.991594314575195	16.36932611465454	2	2.48481	0.8823529411764706	17	15735.49004	1	False	False	118.06666666666666	40.0	90.37069338132922	91.4250148117753
1246	1273	69	仔	NOUN	NOUN	zg	NOUN		14	1	3	126	79.0	117.75454697519469	8.934391021728516	7.789127826690674	1	833.2405	0.9411764705882352	17	2.48481	2	False	False	79.0	0.0	117.75454697519469	0.0
1247	1274	69	喇	PART	PART	n	PART	SFN	15	3	2	24	24.133333333333333	50.48414492579714	11.484349250793455	14.463769912719728	1	2051.62695	1.0	17	833.2405	1	False	False	24.133333333333333	0.0	50.48414492579714	0.0
1248	1275	70	。」點知	PRON	PRON	-	PRON		18	18	1	319	150.2	175.85531932055207	22.02561521530152	18.580069541931152	2	412.89303	0.0256410256410256	39	-1.0	-1	True	False	91.86666666666666	48.53333333333333	94.532440052197	84.89119833973105
1249	1276	70	，完全	ADV	ADV	ad	ADV	RB	15	1	2	243	233.13333333333333	225.69769358345	21.66534459590912	16.009291887283325	2	561.98179	0.0512820512820512	39	412.89303	2	True	False	112.66666666666669	96.0	100.7119103626224	135.3789742414481
1250	1277	70	冇	VERB	VERB	zg	VERB		14	14	1	27	80.93333333333334	108.24938285685	10.135308265686035	4.427614688873291	1	3127.55082	0.0769230769230769	39	561.98179	2	False	False	80.93333333333334	0.0	108.24938285685	0.0
1251	1278	70	諗	VERB	VERB	x	VERB		13	1	2	6	150.2	160.31311029773372	11.543947219848633	8.596395492553711	1	1926.55805	0.1025641025641025	39	3127.55082	1	False	False	130.6	11.666666666666666	125.9596760872304	35.585889837905626
1252	1279	70	過	PART	PART	zg	PART	UH	12	1	3	299	98.46666666666668	155.39535242585458	6.392195224761963	5.955489635467529	1	1039.06581	0.1282051282051282	39	1926.55805	1	False	False	82.0	8.2	112.88932633336069	30.68159057154632
1253	1280	70	呢	PART	PRON	y	PRON		11	1	4	14	50.73333333333333	88.14417482486039	7.6455230712890625	5.437540531158447	1	5998.7518	0.1538461538461538	39	1039.06581	1	False	False	42.46666666666667	8.266666666666667	75.3630030069279	30.931034397331256
1254	1281	70	個	NOUN	DET	zg	DET	NNB	10	2	3	175	30.066666666666663	64.45098051146226	4.319873809814453	1.3303779363632202	1	6956.23292	0.1794871794871795	39	5998.7518	1	False	False	30.066666666666663	0.0	64.45098051146226	0.0
1255	1282	70	小	ADJ	ADJ	a	ADJ		9	1	3	326	11.133333333333333	41.65711890608321	6.138052940368652	8.417166709899902	1	681.66693	0.2051282051282051	39	6956.23292	1	False	False	11.133333333333333	0.0	41.65711890608321	0.0
1256	1283	70	判官	NOUN	NOUN	v	NOUN	NN	8	2	2	20	236.0	297.7782172467736	24.426936149597168	22.822810173034668	2	0.0	0.2307692307692307	39	681.66693	1	False	False	83.53333333333333	70.46666666666667	96.16088370827067	104.30076168892003
1257	1284	70	竟然	ADV	ADV	d	ADV	RB	7	1	2	13	269.7333333333333	163.9940920345066	10.79057700932026	11.875336825847626	2	547.48705	0.2564102564102564	39	0.0	2	False	False	178.86666666666667	90.86666666666666	104.86554354134738	111.4730859395616
1258	1285	70	雙	VERB	VERB	zg	VERB		6	6	1	58	140.73333333333332	176.97475023918588	12.399406433105469	14.84011173248291	1	117.61446	0.282051282051282	39	547.48705	2	False	False	126.33333333333331	14.4	162.53314191949354	40.68218283229158
1259	1286	70	眼	NOUN	NOUN	n	NOUN	NN	5	1	2	101	81.0	108.4300081465766	4.920030117034912	3.762233257293701	1	341.2476	0.3076923076923077	39	117.61446	1	False	False	72.53333333333333	8.466666666666667	100.5092809423864	31.67936587468604
1260	1287	70	發	VERB	VERB	zg	VERB		4	2	2	126	183.46666666666667	152.381042857116	11.761659622192385	8.838101387023926	1	96.49356	0.3333333333333333	39	341.2476	1	False	False	127.73333333333332	55.73333333333333	97.06662087911008	80.0911702721065
1261	1288	70	住	PART	PART	v	PART		3	1	3	61	123.6	180.2845158816105	14.492925643920898	11.9285888671875	1	4342.21005	0.358974358974359	39	96.49356	1	False	False	97.13333333333334	26.466666666666665	113.6226894398982	99.02919883661698
1262	1289	70	光	NOUN	NOUN	n	NOUN	NN	2	2	3	49	82.2	127.84115143411374	8.855849266052246	10.414634704589844	1	79.514	0.3846153846153846	39	4342.21005	1	False	False	82.2	0.0	127.84115143411374	0.0
1263	1290	70	噉	PRON	PRON	zg	PRON		1	1	1	3	110.93333333333334	233.1950447348504	7.453821659088135	8.611998558044434	1	0.41414	0.4102564102564102	39	79.514	1	False	False	62.4	18.33333333333333	89.16112755380937	68.59705209085558
1264	1291	70	話	VERB	VERB	x	VERB		0	0	0	35	122.46666666666668	187.1483784475718	7.097884654998779	9.721206665039062	1	3423.24352	0.4358974358974359	39	0.41414	1	False	False	77.53333333333333	26.866666666666667	137.4180321339072	77.36568288904898
1265	1292	70	：	PUNCT	PUNCT	x	PUNCT	:	1	1	1	0	0.0	0.0	6.620948314666748	5.936117172241211	0	0.0	0.4615384615384615	39	3423.24352	1	False	False	0.0	0.0	0.0	0.0
1266	1293	70	「我	PRON	PRON	r	PRON	PRP	2	2	2	704	18.266666666666666	49.26725304116542	12.911665439605711	4.829338788986206	1	49930.23889	0.4871794871794871	39	0.0	0	True	False	8.2	10.066666666666666	17.546889562920637	37.66601769352435
1267	1294	70	就	ADV	ADV	d	ADV	RB	3	1	2	95	63.2	119.70419095977104	5.541000843048096	5.40583086013794	1	11876.16191	0.5128205128205128	39	49930.23889	1	False	False	28.466666666666665	20.33333333333333	59.30133968882059	51.93286264228289
1268	1295	70	係	VERB	VERB	zg	VERB		4	4	1	6	226.6	194.49003402059788	2.0229437351226807	2.553510427474976	1	22827.14525	0.5384615384615384	39	11876.16191	1	False	False	138.86666666666667	79.8	122.6761952820876	125.40239232167782
1269	1296	70	要	AUX	AUX	v	AUX	MD	5	7	3	109	61.13333333333333	89.00327085125706	9.242006301879885	7.215224742889404	1	3311.42695	0.5641025641025641	39	22827.14525	1	False	False	58.46666666666667	2.6666666666666665	84.12995238848582	9.977753031397178
1270	1297	70	呢	PART	PRON	y	PRON		6	1	5	14	103.46666666666668	120.6973441666754	9.448785781860352	8.42322063446045	1	5998.7518	0.5897435897435898	39	3311.42695	1	False	False	92.4	11.066666666666666	104.47187819376722	41.40767508029828
1271	1298	70	隻	NOUN	DET	x	DET	NNB	7	1	4	1	90.33333333333331	125.89554753401286	10.035728454589844	5.821532726287842	1	2023.87988	0.6153846153846154	39	5998.7518	1	False	False	90.33333333333331	0.0	125.89554753401286	0.0
1272	1299	70	喇	PART	PART	n	PART	SFN	8	4	3	24	68.93333333333334	123.43228462962551	12.85798454284668	17.167343139648438	1	2051.62695	0.6410256410256411	39	2023.87988	1	False	False	55.06666666666667	7.133333333333334	94.40513168725992	26.690489358987445
1273	1300	70	！你	PRON	PRON	r	PRON	PRP	9	1	3	142	66.13333333333334	116.78862197244312	13.862029552459717	13.565964221954346	1	18137.06144	0.6666666666666666	39	2051.62695	1	True	False	47.6	18.53333333333333	70.9589552722793	69.34538356821037
1274	1301	70	估	VERB	VERB	n	VERB		10	6	2	28	48.6	117.76066123002762	12.512910842895508	11.992168426513672	1	289.89481	0.6923076923076923	39	18137.06144	1	False	False	36.66666666666666	11.933333333333334	79.7041752705312	44.65044481550237
1275	1302	70	下	PART	PART	f	PART		11	1	3	180	140.26666666666668	123.2690643357944	8.769397735595703	9.429903984069824	1	2057.01071	0.717948717948718	39	289.89481	1	False	False	140.26666666666668	0.0	123.2690643357944	0.0
1276	1303	70	呢	PART	PRON	y	PRON		12	1	6	14	138.06666666666666	188.00300234009268	6.21902322769165	4.650160312652588	1	5998.7518	0.7435897435897436	39	2057.01071	1	False	False	101.06666666666666	21.6	109.22482420321042	63.57546696643289
1277	1304	70	隻	NOUN	DET	x	DET	NNB	13	1	5	1	117.26666666666668	154.71456154982812	2.5978832244873047	0.8583626747131348	1	2023.87988	0.7692307692307693	39	5998.7518	1	False	False	94.93333333333334	22.33333333333333	107.86749072614768	83.56368163795138
1278	1305	70	羊	NOUN	NOUN	n	NOUN	NN	14	1	4	10	151.4	223.47432365561227	17.542219161987305	10.282445907592772	1	4.55549	0.7948717948717948	39	2023.87988	1	False	False	121.8	14.133333333333333	151.79029393651402	52.88209106640504
1279	1306	70	使	VERB	VERB	v	VERB	VV	15	5	3	17	158.06666666666666	208.8659751025896	15.462434768676758	13.186264991760254	1	124.24063	0.8205128205128205	39	4.55549	1	False	False	106.0	52.06666666666667	136.97104316849845	88.82977478801176
1280	1307	70	唔	ADV	ADV	y	ADV		16	2	5	45	165.33333333333334	137.64430811172525	5.518898963928223	6.57031774520874	1	13258.13186	0.8461538461538461	39	124.24063	1	False	False	158.0	7.333333333333333	134.0636664673418	27.438820836342234
1281	1308	70	使	AUX	AUX	v	AUX		17	1	5	17	167.0	152.06884405864778	7.39779806137085	8.137552261352539	1	124.24063	0.8717948717948718	39	13258.13186	1	False	False	159.53333333333333	7.466666666666667	147.95083267386124	27.937708487912094
1282	1309	70	食	VERB	VERB	v	VERB		18	3	4	154	142.8	150.2319096153233	13.857871055603027	8.73828125	1	943.81466	0.8974358974358975	39	124.24063	1	False	False	122.33333333333331	20.466666666666665	111.63253209625869	76.57925451597333
1283	1310	70	好	ADV	ADV	a	ADV	RB	19	1	3	312	113.86666666666666	164.00401079106436	8.547807693481445	7.38152551651001	1	10788.64225	0.9230769230769232	39	943.81466	1	False	False	81.6	32.266666666666666	101.12685103373882	82.3038813719553
1284	1311	70	多	ADJ	ADJ	m	ADJ	JJ	20	2	2	121	94.46666666666668	143.31776659654665	6.781544208526611	1.7484774589538574	1	2062.39447	0.9487179487179488	39	10788.64225	1	False	False	80.53333333333333	13.933333333333334	117.10102001643234	52.13375958905024
1285	1312	70	草	NOUN	NOUN	n	NOUN		21	1	2	22	46.333333333333336	82.61288573151823	16.16372299194336	12.9251070022583	1	19.8785	0.9743589743589745	39	2062.39447	1	False	False	38.46666666666667	7.866666666666666	62.36223928699874	29.43437144262167
1286	1313	70	吖嗱	NOUN	NOUN	-	NOUN		22	22	1	1	83.4	225.1040648233612	13.041651248931885	39.06473350524902	2	0.0	1.0	39	19.8785	1	False	False	36.6	32.666666666666664	73.27646279672621	122.22747463461542
1287	1314	71	？」「點解	PRON	PRON	-	PRON		2	2	1	234	245.13333333333333	218.6649999936483	47.57055127620697	40.23368167877197	2	1626.30986	0.25	4	-1.0	-1	True	False	151.33333333333334	68.06666666666666	108.7073543459176	116.63531007184557
1288	1315	71	噉	CCONJ	CCONJ	zg	CCONJ		1	1	1	3	175.46666666666667	200.39223759639216	10.535699844360352	7.813358783721924	1	0.41414	0.5	4	1626.30986	2	False	False	132.33333333333334	20.8	136.31417958362056	53.03483132181466
1289	1316	71	問	VERB	VERB	zg	VERB	VV	0	0	0	123	144.46666666666667	93.81959046785248	8.16594409942627	8.814361572265625	1	721.00979	0.75	4	0.41414	1	False	False	133.2	11.266666666666667	79.51955734283234	34.533976827981384
1290	1317	71	呀	PART	PART	y	PART		1	1	1	9	24.8	92.79310319199374	15.16891098022461	8.289104461669922	1	7850.76547	1.0	4	721.00979	1	False	False	12.4	12.4	46.39655159599687	46.39655159599687
1291	1318	72	？」「因為	CCONJ	CCONJ	c	CCONJ		7	7	1	48	181.8	366.0326397103588	40.55477797985077	33.40203236043453	2	2274.43182	0.125	8	-1.0	-1	True	False	96.86666666666666	28.266666666666666	101.65291710303032	87.93593627686516
1292	1319	72	我	PRON	PRON	r	PRON	PRP	6	1	2	704	54.66666666666666	80.47415043906264	5.375302314758301	5.667729377746582	1	49930.23889	0.25	8	2274.43182	2	False	False	54.66666666666666	0.0	80.47415043906264	0.0
1293	1320	72	住	PART	PART	v	PART		5	5	1	61	212.7333333333333	290.4021273261537	10.162811279296877	12.685076713562012	1	4342.21005	0.375	8	49930.23889	1	False	False	144.33333333333334	47.53333333333333	169.98810415895446	106.0967273555389
1294	1321	72	嗰	PRON	PRON	x	PRON		4	1	3	1	77.06666666666666	145.12177262178437	9.644094467163086	6.758954048156738	1	2040.85943	0.5	8	4342.21005	1	False	False	77.06666666666666	0.0	145.12177262178437	0.0
1295	1322	72	度	NOUN	NOUN	zg	NOUN	NN	3	2	2	51	232.3333333333333	180.7553287980437	6.370398998260498	4.055222988128662	1	1744.33846	0.625	8	2040.85943	1	False	False	196.46666666666667	20.266666666666666	155.8781005216006	54.56185073433229
1296	1323	72	好	ADV	ADV	a	ADV	RB	2	1	2	312	79.93333333333334	131.83194689536458	8.894157409667969	6.676866054534912	1	10788.64225	0.75	8	1744.33846	1	False	False	79.93333333333334	0.0	131.83194689536458	0.0
1297	1324	72	細	ADJ	ADJ	zg	ADJ	JJ	1	1	1	71	217.2	390.6814900486925	7.876839637756348	5.995398998260498	1	105.1904	0.875	8	10788.64225	1	False	False	132.53333333333333	47.8	130.9304480333823	178.8512230877944
1298	1325	72	噶	VERB	VERB	nrt	VERB		0	0	0	0	50.266666666666666	90.73585595317628	8.387502670288086	21.272113800048828	1	0.0	1.0	8	105.1904	1	False	False	50.266666666666666	0.0	90.73585595317628	0.0
1299	1326	73	。」 「哦	INTJ	INTJ	zg	INTJ		4	4	1	1	68.53333333333333	141.11218547272554	35.93568778038025	35.42065715789795	1	375.20671	0.0588235294117647	17	-1.0	-1	True	False	68.53333333333333	0.0	141.11218547272554	0.0
1300	1327	73	，一定	ADV	ADV	d	ADV	RB	1	1	1	909	254.0	267.5254505026889	14.81286334991455	18.53852081298828	2	908.19901	0.1176470588235294	17	375.20671	1	True	False	162.13333333333333	64.73333333333333	113.92270283934728	117.8153734544954
1301	1328	73	夠	VERB	VERB	x	VERB		0	0	0	41	165.53333333333333	197.62215350399245	13.83908462524414	15.285794258117676	1	64.19099	0.1764705882352941	17	908.19901	2	False	False	132.53333333333333	21.6	127.49006061476148	80.81979955431711
1302	1329	73	位	NOUN	DET	q	DET	NNB	1	1	2	27	160.13333333333333	156.0986297897013	12.32525634765625	11.51842212677002	1	197.5426	0.2352941176470588	17	64.19099	1	False	False	142.2	17.933333333333334	133.439224618051	44.860475055690415
1303	1330	73	㗎喇	VERB	VERB	-	VERB		2	2	1	24	210.3333333333333	354.2283005194375	32.21907901763916	25.763957023620605	1	2051.62695	0.2941176470588235	17	197.5426	1	True	False	131.26666666666668	35.733333333333334	126.56142996804184	133.70189062072217
1304	1331	73	，我	PRON	PRON	r	PRON	PRP	3	1	2	704	50.8	149.95786074761136	10.61311388015747	8.184559106826782	1	49930.23889	0.3529411764705882	17	2051.62695	1	True	False	27.4	11.4	70.79717508488596	42.65489420922293
1305	1332	73	畀	VERB	VERB	g	VERB		4	4	1	1	45.66666666666666	95.27480720992769	8.897242546081543	8.205695152282715	1	385.14596	0.4117647058823529	17	49930.23889	1	False	False	45.66666666666666	0.0	95.27480720992769	0.0
1306	1333	73	你	PRON	PRON	r	PRON	PRP	5	3	4	142	111.0	128.87461606796998	2.999074697494507	2.69301438331604	1	18137.06144	0.4705882352941176	17	385.14596	1	False	False	97.26666666666668	13.733333333333333	123.00052393745683	51.38542811169546
1307	1334	73	呢	PART	PRON	y	PRON		6	1	5	14	132.06666666666666	175.48882838770362	7.973204135894775	5.1931562423706055	1	5998.7518	0.5294117647058824	17	18137.06144	1	False	False	106.73333333333332	25.33333333333333	125.28233004786516	82.1443174473371
1308	1335	73	隻	NOUN	DET	x	DET	NNB	7	1	4	1	114.13333333333334	155.72362983468145	13.362836837768556	5.0260210037231445	1	2023.87988	0.5882352941176471	17	5998.7518	1	False	False	114.13333333333334	0.0	155.72362983468145	0.0
1309	1336	73	綿羊	NOUN	NOUN	ns	NOUN	NN	8	6	3	18	140.13333333333333	156.71624747364973	28.736153602600098	18.81397521495819	2	2.48481	0.6470588235294118	17	2023.87988	1	False	False	118.6	21.53333333333333	106.05017680324724	80.57035572853219
1310	1337	73	仔	X	X	zg	PART		9	1	4	126	65.06666666666666	89.12124076535041	8.768733024597168	7.99536657333374	1	833.2405	0.7058823529411765	17	2.48481	2	False	False	65.06666666666666	0.0	89.12124076535041	0.0
1311	1338	73	都	ADV	ADV	d	ADV	RB	10	4	3	35	85.73333333333333	97.07211523169542	10.215359687805176	6.614640235900879	1	14767.65553	0.7647058823529411	17	833.2405	1	False	False	85.73333333333333	0.0	97.07211523169542	0.0
1312	1339	73	好	ADV	ADV	a	ADV	RB	11	3	3	312	192.0	164.24372134118246	4.881669521331787	4.315586566925049	1	10788.64225	0.8235294117647058	17	14767.65553	1	False	False	156.46666666666667	35.53333333333333	119.86318126189636	78.54074667896205
1313	1340	73	細	ADJ	ADJ	zg	ADJ	JJ	12	1	4	71	157.8	155.94024496582017	7.995442867279053	5.714258193969727	1	105.1904	0.8823529411764706	17	10788.64225	1	False	False	119.46666666666668	38.333333333333336	107.76756881775188	77.41977927004326
1314	1341	73	隻	NOUN	DET	x	DET	NNB	13	1	3	1	78.0	150.5230879300581	6.104700088500977	8.083513259887695	1	2023.87988	0.9411764705882352	17	105.1904	1	False	False	54.266666666666666	23.73333333333333	92.03801147110664	88.80200197943488
1315	1342	73	㗎	PART	PART	x	PART		14	10	2	0	47.266666666666666	109.35292507391934	10.602370262145996	11.391218185424805	0	0.0	1.0	17	2023.87988	1	False	False	47.266666666666666	0.0	109.35292507391934	0.0
1316	1343	74	。」佢	PRON	PRON	x	PRON		12	1	2	1	55.73333333333333	208.535038356201	17.900192260742188	8.24438762664795	1	21111.38214	0.05	20	-1.0	-1	True	False	27.866666666666667	27.866666666666667	104.2675191781005	104.2675191781005
1317	1344	74	閧	VERB	VERB	x	VERB		11	11	1	0	72.13333333333334	190.5871162720316	7.515585422515869	9.870528221130373	1	0.0	0.1	20	21111.38214	1	False	False	49.53333333333333	22.6	130.08759442092173	60.61001017433782
1318	1345	74	埋	PART	PART	v	PART		10	1	6	83	243.8	276.93999350039707	12.948578834533691	13.418591499328612	1	1179.45772	0.15	20	0.0	1	False	False	192.66666666666663	45.06666666666667	201.0202864279015	79.86861433351373
1319	1346	74	幅	NOUN	DET	n	DET	NNB	9	1	5	7	207.8	189.6066806136676	18.306516647338867	16.923603057861328	1	15.73715	0.2	20	1179.45772	1	False	False	139.13333333333333	42.73333333333333	107.96410926270308	85.5028004739546
1320	1347	74	畫	NOUN	NOUN	zg	NOUN		8	2	4	53	115.6	172.7490665676663	8.191089630126953	2.91438364982605	1	43.89836	0.25	20	15.73715	1	False	False	89.06666666666666	26.53333333333333	121.5299505837507	85.67914306034784
1321	1348	74	度	ADV	ADV	zg	ADV		7	1	4	51	115.53333333333332	137.31126036207746	10.72221565246582	11.077366828918455	1	1744.33846	0.3	20	43.89836	1	False	False	89.6	25.933333333333334	101.05101022091104	70.56199795609217
1322	1349	74	望	VERB	VERB	v	VERB		6	2	3	21	99.86666666666666	114.81223318483484	13.602700233459473	14.791897773742676	1	1350.08152	0.35	20	1744.33846	1	False	False	76.73333333333333	23.133333333333333	97.60974450444084	59.28559877594408
1323	1350	74	咗	PART	PART	x	PART	DEC	5	1	4	1	61.8	94.60598994425952	9.073504447937012	8.297219276428223	1	5130.30979	0.4	20	1350.08152	1	False	False	61.8	0.0	94.60598994425952	0.0
1324	1351	74	陣	NOUN	NOUN	zg	NOUN	NN	4	7	2	25	61.6	102.35871563607402	11.584969520568848	14.930425643920898	1	561.56765	0.45	20	5130.30979	1	False	False	61.6	0.0	102.35871563607402	0.0
