	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	Sp_clue	Sp_jed351	N_SYL	Freq	Word_Position	Lengths	Prev_Freq	Prev_N_SYL	Pre_Punct	Post_Punct	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
4078	1497	87	停	VERB	VERB	v	VERB		5	5	1	38	27.266666666666666	63.969228713673125	7.241777896881103	8.868841171264648	1	217.00697	0.1666666666666666	18	878.7954	1	False	False	22.8	4.466666666666667	49.528712211537794	16.712736327590274
4079	1498	87	噉	PRON	PRON	zg	PRON		4	1	3	3	119.93333333333334	183.99509655302109	11.105524063110352	8.272171020507812	1	0.41414	0.2222222222222222	18	217.00697	1	False	False	81.26666666666667	11.933333333333334	114.10782425213247	44.65044481550237
4080	1499	87	笑	VERB	VERB	v	VERB		3	2	2	24	141.86666666666667	137.52859904600044	8.940659523010254	10.059412002563477	1	1108.22643	0.2777777777777778	18	0.41414	1	False	False	124.6	7.466666666666667	110.32183223037345	27.937708487912094
4081	1500	87	，令	VERB	VERB	v	VERB	VV	0	0	0	23	62.6	81.6878611953249	14.778405666351318	9.120373487472534	1	635.28376	0.3333333333333333	18	1108.22643	1	True	False	61.06666666666667	1.5333333333333334	80.08284599227368	5.737207993053375
4082	1501	87	我	PRON	PRON	r	PRON	PRP	1	4	2	704	134.46666666666667	305.5973094704133	4.435512542724609	9.19238567352295	1	49930.23889	0.3888888888888889	18	635.28376	1	False	False	43.6	42.86666666666667	71.63220877045	97.00025200425452
4083	1502	87	有	VERB	VERB	v	VERB	VV	2	3	2	357	158.06666666666666	136.59646977706106	6.368985176086426	5.232273578643799	1	7919.92609	0.4444444444444444	18	49930.23889	1	False	False	126.13333333333334	21.6	101.76303629292688	57.79134883354081
4084	1503	87	少少	NUM	NUM	-	NUM	CD	3	1	3	104	314.93333333333334	308.1085234494856	11.380677342414856	14.976268768310549	2	423.66055	0.5	18	7919.92609	1	False	False	146.93333333333334	92.46666666666668	95.06451610470766	140.19646532237854
4085	1504	87	唔	ADV	ADV	y	ADV		4	1	2	45	230.26666666666668	209.4018359253063	6.393947601318359	6.043660640716553	1	13258.13186	0.5555555555555556	18	423.66055	2	False	False	145.46666666666667	50.266666666666666	125.47077570317144	71.59559266385668
4086	1505	87	啹	VERB	VERB	zg	VERB		5	5	1	0	371.4	294.55136507350744	6.780784606933594	10.844517707824709	1	0.0	0.6111111111111112	18	13258.13186	1	False	False	178.4	118.06666666666666	118.72141059359652	106.4133241448436
4087	1506	87	，我	PRON	PRON	r	PRON	PRP	6	4	2	704	595.6666666666666	292.4860490500169	9.290077209472656	12.017963647842407	1	49930.23889	0.6666666666666666	18	0.0	1	True	False	215.4	198.6	105.37539244687696	117.45626136282958
4088	1507	87	嘅	PART	PART	x	PART		7	3	2	1	297.8	312.7734430329191	5.785980701446533	5.513352394104004	1	15735.49004	0.7222222222222222	18	49930.23889	1	False	False	159.73333333333332	75.73333333333333	156.6692765740055	112.21495245980172
4089	1508	87	不幸	ADV	ADV	a	ADV		8	2	2	342	737.6666666666666	558.5005719682738	19.87203025817871	14.894290447235107	2	21.94918	0.7777777777777778	18	15735.49004	1	False	False	163.93333333333334	176.93333333333334	76.59457480062729	104.27941098584876
4090	1509	87	唔	ADV	ADV	y	ADV		9	1	2	45	427.1333333333333	445.84644092881234	7.219636917114258	7.822595119476318	1	13258.13186	0.8333333333333334	18	21.94918	2	False	False	167.53333333333333	98.73333333333332	113.17883587000216	114.5661187068653
4091	1510	87	應該	AUX	AUX	v	AUX	MD	10	10	1	37	519.8	440.3444409398928	15.72925055027008	9.22162576019764	2	1273.8806	0.8888888888888888	18	13258.13186	1	False	False	175.13333333333333	143.93333333333334	79.89899178893866	155.14701271876152
4092	1511	87	成為	NUM	NUM	v	NUM		11	1	3	213	253.53333333333333	345.6246261802278	13.921336650848389	9.772646069526672	2	172.28034	0.9444444444444444	18	1273.8806	2	False	False	127.2	37.86666666666667	110.64791005708152	77.87671168084988
4093	1512	87	笑話	NOUN	NOUN	-	NOUN	NN	12	2	2	59	121.73333333333332	138.22902091175433	9.293625593185425	13.90872836112976	2	21.53504	1.0	18	172.28034	2	False	False	89.33333333333333	23.8	82.73706679730809	69.62394224211478
4094	1513	88	。跟	VERB	VERB	p	VERB		4	4	1	18	127.0	258.8634131480667	8.50278377532959	13.938607215881348	1	441.05424	0.0454545454545454	22	-1.0	-1	True	False	79.33333333333333	13.066666666666666	106.31943482836158	48.89098985384618
4095	1514	88	住	PART	PART	v	PART		3	1	2	61	111.0	144.93952761985486	8.538394927978516	0.6786242723464966	1	4342.21005	0.0909090909090909	22	441.05424	1	False	False	97.26666666666668	13.733333333333333	134.6370264410533	51.38542811169546
4096	1515	88	佢	PRON	PRON	x	PRON		2	2	2	1	7.8	29.184927616836745	7.825235843658447	4.081126689910889	1	21111.38214	0.1363636363636363	22	4342.21005	1	False	False	7.8	0.0	29.184927616836745	0.0
4097	1516	88	就	ADV	ADV	d	ADV	RB	1	1	1	95	138.6	171.0624837108749	5.4163594245910645	7.104738235473633	1	11876.16191	0.1818181818181818	22	21111.38214	1	False	False	92.0	25.73333333333333	93.41234750645476	67.72342447205563
4098	1517	88	話	VERB	VERB	x	VERB		0	0	0	35	87.8	121.06538178466486	9.220270156860352	6.329661846160889	1	3423.24352	0.2272727272727272	22	11876.16191	1	False	False	74.06666666666666	13.733333333333333	88.87179280039058	51.38542811169546
4099	1518	88	：「即係	CCONJ	CCONJ	-	CCONJ		1	1	5	48	292.0	305.49151652159946	31.431201934814453	16.059860080480576	2	351.18685	0.2727272727272727	22	3423.24352	1	True	False	162.8	62.6	110.7906133208044	96.9183849088156
4100	1519	88	話	VERB	VERB	x	VERB		2	3	4	35	125.33333333333331	158.28778292155786	9.980849266052246	4.121894836425781	1	3423.24352	0.3181818181818182	22	351.18685	2	False	False	88.6	36.73333333333333	97.15403577138042	94.64774458779011
4101	1520	88	你	PRON	PRON	r	PRON	PRP	3	2	4	142	133.93333333333334	191.19883774635124	8.009095191955566	4.460081100463867	1	18137.06144	0.3636363636363636	22	3423.24352	1	False	False	99.93333333333334	18.466666666666665	122.31623858761444	49.92643477045892
4102	1521	88	都	ADV	ADV	d	ADV	RB	4	1	4	35	236.6	246.02216702294663	7.955031394958496	6.316195011138916	1	14767.65553	0.4090909090909091	22	18137.06144	1	False	False	131.06666666666666	46.13333333333333	129.92945094251044	71.66018575347279
4103	1522	88	係	VERB	VERB	zg	VERB		5	7	3	6	118.66666666666669	136.35574387934264	1.772776484489441	2.112945795059204	1	22827.14525	0.4545454545454545	22	14767.65553	1	False	False	104.4	14.266666666666667	115.45319397920528	53.38097871797488
4104	1523	88	喺	ADP	ADP	x	ADP	IN	6	1	5	1	126.73333333333332	178.11886168760708	4.661020278930664	6.921619415283203	1	2703.06199	0.5	22	22827.14525	1	False	False	74.46666666666667	41.2	94.8021565624374	85.13690934802212
4105	1524	88	天	NOUN	NOUN	n	NOUN	NNB	7	2	4	143	120.2	135.6850274225814	10.281784057617188	7.234582424163818	1	99.3925	0.5454545454545454	22	2703.06199	1	False	False	99.06666666666666	21.133333333333333	98.99391676035228	53.96896227359657
4106	1525	88	上	ADV	ADV	f	ADV		8	1	5	146	141.73333333333332	141.92837004003894	5.048651695251465	4.422007083892822	1	2231.77587	0.5909090909090909	22	99.3925	1	False	False	134.8	6.933333333333334	126.00169311031765	25.942157881632657
4107	1526	88	面	NOUN	NOUN	n	NOUN		9	1	4	96	55.53333333333333	116.20720956789025	7.440569877624512	3.6436643600463854	1	398.81243	0.6363636363636364	22	2231.77587	1	False	False	41.333333333333336	6.4	88.28262695582988	23.94660727535321
